,org_id,or_org,related_id,related_name
4511,931216397,1,930814473,NORTHWEST HOUSING ALTERNATIVES INC
4512,930504197,0,931261633,MEDICAL FOUNDATION OF MARION-POLK C
4513,930853027,1,931263775,OREGON RECYCLING MARKETS DEV CORP
4514,311552940,0,930578087,HOUSING AUTHORITY OF JACKSON COUNTY
4515,311552940,1,311552944,PRESERVE JADE EAST APARTMENTS INC
4516,930562411,1,320080103,LANE COUNTY MEDICAL SOCIETY FDN
4517,463534725,1,237115003,SHELTERCARE
4518,943179782,1,930942933,RVM Ashland Housing Corporation
4519,943179782,1,943163349,RVM Bend Housing Corporation
4520,943179782,1,943260016,RVM Bend II Housing Corporation
4521,943179782,1,300315618,RVM Central Point Housing Corporation
4522,943179782,1,311662208,RVM Davis Housing Corporation
4523,943179782,1,943191447,RVM Eagle Point Housing Corporation
4524,943179782,1,943247154,RVM Eugene Housing Corporation
4525,943179782,1,311520436,RVM Fort Worth Housing Corporation
4526,943179782,1,311587415,RVM Fort Worth II Housing Corporation
4527,943179782,1,943136037,RVM Grants Pass Housing Corporation
4528,943179782,1,311662259,RVM Grants Pass II Housing Corporation
4529,943179782,1,930864466,RVM Housing Corporation
4530,943179782,1,943196455,RVM Klamath Falls Housing Corporation
4531,943179782,1,943194409,RVM Lively Oaks Housing Corporation
4532,943179782,1,900292647,RVM Mansfield Housing Corporation
4533,943179782,1,943212537,RVM Medford II Housing Corporation
4534,943179782,1,311587418,RVM Medford III Housing Corporation
4535,943179782,1,943162074,RVM Myrtle Creek Housing Corporation
4536,943179782,1,311715321,RVM Myrtle Creek II Housing Corporation
4537,943179782,1,311780332,RVM Portland Housing Corporation
4538,943179782,1,300037898,RVM Portland II Housing Corporation
4539,943179782,1,943212538,RVM Reedsport Housing Corporation
4540,943179782,1,311587420,RVM Roseburg II Housing Corporation
4541,943179782,1,943212540,RVM Yreka Housing Corporation
4542,943179782,1,930892261,Community Volunteer Network
4543,943179782,0,391412320,Capitol Lakes Inc
4544,943179782,0,383781089,Capitol Lakes Foundation
4545,943179782,1,930557803,Cascade Manor Inc
4546,943179782,1,931330100,Cascade Manor Foundation
4547,943179782,1,930513697,Holladay Park Plaza
4548,943179782,1,264529118,Holladay Park Plaza Foundation
4549,943179782,0,342030255,Mirabella
4550,943179782,1,452508860,Mirabella Portland Foundation
4551,943179782,1,711016384,Mirabella at South Waterfront
4552,943179782,0,450574348,Mirabella Washington Foundation
4553,943179782,1,931067253,Pacific Retirement Services
4554,943179782,1,472352652,Pacific Retirement Services Foundation
4555,943179782,1,930453216,Rogue Valley Manor
4556,943179782,1,930712867,Rogue Valley Manor Foundation
4557,943179782,0,750891470,The Cumberland Rest Inc
4558,943179782,0,912162130,Trinity Terrace Foundation
4559,943179782,0,931179254,University Retirement Community at Davis
4560,943179782,0,931301816,Univ Rtrmnt Comm at Davis Foundation
4561,943179782,0,813784956,MIRABELLA AT ASU INC
4562,943179782,0,943008774,Bay Area Senior Services Inc
4563,930740519,0,930700843,COLUMBIA GORGE COMMUNITY COLLEGE
4564,931209647,1,930813981,REACH COMMUNITY DEVELOPMENT INC
4565,931209647,1,943041307,COMMUNITY HOUSING INC
4566,931209647,1,931300045,COMMUNITY HOUSING II INC
4567,931209647,1,10777882,COMMUNITY HOUSING III INC
4568,931209647,1,931174394,BMA INC
4569,931209647,1,911764112,POWELL BOULEVARD APARTMENTS INC
4570,931209647,1,943085792,REACH APARTMENTS INC
4571,931209647,1,931209646,TAYLOR APARTMENTS INC
4572,936028398,1,931139187,PACIFIC NORTHWEST COLLEGE OF ART
4573,274540496,1,930977166,HUMAN SOLUTIONS
4574,311552944,0,930578087,HOUSING AUTHORITY OF JACKSON COUNTY
4575,311552944,1,311552940,RIVERTREE APARTMENTS INC
4576,943085792,1,930813981,REACH COMMUNITY DEVELOPMENT INC
4577,943085792,1,943041307,COMMUNITY HOUSING INC
4578,943085792,1,931300045,COMMUNITY HOUSING II INC
4579,943085792,1,10777882,COMMUNITY HOUSING III INC
4580,943085792,1,931174394,BMA INC
4581,943085792,1,931209647,MARION STREET APARTMENTS INC
4582,943085792,1,911764112,POWELL BOULEVARD APARTMENTS INC
4583,943085792,1,931209646,TAYLOR APARTMENTS INC
4584,943242703,1,943144895,ROSE Community Development Corporation
4585,943136037,1,930942933,RVM Ashland Housing Corporation
4586,943136037,1,943163349,RVM Bend Housing Corporation
4587,943136037,1,943260016,RVM Bend II Housing Corporation
4588,943136037,1,300315618,RVM Central Point Housing Corporation
4589,943136037,1,311662208,RVM Davis Housing Corporation
4590,943136037,1,943191447,RVM Eagle Point Housing Corporation
4591,943136037,1,943247154,RVM Eugene Housing Corporation
4592,943136037,1,311520436,RVM Fort Worth Housing Corporation
4593,943136037,1,311587415,RVM Fort Worth II Housing Corporation
4594,943136037,1,311662259,RVM Grants Pass II Housing Corporation
4595,943136037,1,930864466,RVM Housing Corporation
4596,943136037,1,943196455,RVM Klamath Falls Housing Corporation
4597,943136037,1,943194409,RVM Lively Oaks Housing Corporation
4598,943136037,1,900292647,RVM Mansfield Housing Corporation
4599,943136037,1,943212537,RVM Medford II Housing Corporation
4600,943136037,1,311587418,RVM Medford III Housing Corporation
4601,943136037,1,943162074,RVM Myrtle Creek Housing Corporation
4602,943136037,1,311715321,RVM Myrtle Creek II Housing Corporation
4603,943136037,1,311780332,RVM Portland Housing Corporation
4604,943136037,1,300037898,RVM Portland II Housing Corporation
4605,943136037,1,943212538,RVM Reedsport Housing Corporation
4606,943136037,1,943179782,RVM Roseburg Housing Corporation
4607,943136037,1,311587420,RVM Roseburg II Housing Corporation
4608,943136037,1,943212540,RVM Yreka Housing Corporation
4609,943136037,1,930892261,Community Volunteer Network
4610,943136037,0,391412320,Capitol Lakes Inc
4611,943136037,0,383781089,Capitol Lakes Foundation
4612,943136037,1,930557803,Cascade Manor Inc
4613,943136037,1,931330100,Cascade Manor Foundation
4614,943136037,1,930513697,Holladay Park Plaza
4615,943136037,1,264529118,Holladay Park Plaza Foundation
4616,943136037,0,342030255,Mirabella
4617,943136037,1,452508860,Mirabella Portland Foundation
4618,943136037,1,711016384,Mirabella at South Waterfront
4619,943136037,0,450574348,Mirabella Washington Foundation
4620,943136037,1,931067253,Pacific Retirement Services
4621,943136037,1,472352652,Pacific Retirement Services Foundation
4622,943136037,1,930453216,Rogue Valley Manor
4623,943136037,1,930712867,Rogue Valley Manor Foundation
4624,943136037,0,750891470,The Cumberland Rest Inc
4625,943136037,0,912162130,Trinity Terrace Foundation Inc
4626,943136037,0,931179254,University Retirement Community at Davis
4627,943136037,0,931301816,Univ Rtrmnt Comm at Davis Foundation
4628,943136037,0,813784956,MIRABELLA AT ASU INC
4629,943136037,0,943008774,Bay Area Senior Services Inc
4630,412094799,1,930498054,Capital Manor Inc
4631,800697682,1,800436735,Family Forward Oregon
4632,800697682,0,272531083,Mother PAC
4633,260901792,1,931120523,Portland Jobs With Justice
4634,133060669,0,137114009,THE TONY PATINO FELLOWSHIP TRUST
4635,133060669,0,136755145,TONY PATINO MEM FELL TR OF HASTINGS COLL
4636,133060669,0,136882190,TONY PATINO MEM FELL TRUST UA #2
4637,911764112,1,930813981,REACH COMMUNITY DEVELOPMENT INC
4638,911764112,1,943041307,COMMUNITY HOUSING INC
4639,911764112,1,931300045,COMMUNITY HOUSING II INC
4640,911764112,1,10777882,COMMUNITY HOUSING III INC
4641,911764112,1,931174394,BMA INC
4642,911764112,1,931209647,MARION STREET APARTMENTS INC
4643,911764112,1,943085792,REACH APARTMENTS INC
4644,911764112,1,931209646,TAYLOR APARTMENTS INC
4645,931174394,1,930813981,REACH COMMUNITY DEVELOPMENT INC
4646,931174394,1,943041307,COMMUNITY HOUSING INC
4647,931174394,1,931300045,COMMUNITY HOUSING II INC
4648,931174394,1,10777882,COMMUNITY HOUSING III INC
4649,931174394,1,931209647,MARION STREET APARTMENTS INC
4650,931174394,1,911764112,POWELL BOULEVARD APARTMENTS INC
4651,931174394,1,943085792,REACH APARTMENTS INC
4652,931174394,1,931209646,TAYLOR APARTMENTS INC
4653,931039446,1,930151383,Teamsters Local Union No 305
4654,931039446,1,930196193,Joint Council of Teamsters No 37
4655,460858837,1,930386981,YMCA OF COLUMBIA-WILLAMETTE
4656,861166255,0,133688434,Minds Matter Inc
4657,931091701,1,930583856,COLUMBIA LUTHERAN CHARITIES DBA COLUMBIA MEMORIAL HOSPITAL
4658,943104390,1,930422242,MT HOOD KIWANIS CAMP
4659,943046552,1,237115003,SHELTERCARE
4660,261328991,0,936013768,Southern Coos Health District
4661,931300045,1,930813981,REACH COMMUNITY DEVELOPMENT INC
4662,931300045,1,943041307,COMMUNITY HOUSING INC
4663,931300045,1,10777882,COMMUNITY HOUSIING III INC
4664,931300045,1,931174394,BMA INC
4665,931300045,1,931209647,MARION STREET APARTMENTS INC
4666,931300045,1,911764112,POWELL BOULEVARD APARTMENTS INC
4667,931300045,1,943085792,REACH APARTMENTS INC
4668,931300045,1,931209646,TAYLOR APARTMENTS INC
4670,453139608,1,930280615,SAE OREGON ALPHA CHAPTER
4671,943260016,1,930942933,RVM Ashland Housing Corporation
4672,943260016,1,943163349,RVM Bend Housing Corporation
4673,943260016,1,300315618,RVM Central Point Housing Corporation
4674,943260016,1,311662208,RVM Davis Housing Corporation
4675,943260016,1,943191447,RVM Eagle Point Housing Corporation
4676,943260016,1,943247154,RVM Eugene Housing Corporation
4677,943260016,1,311520436,RVM Fort Worth Housing Corporation
4678,943260016,1,311587415,RVM Fort Worth II Housing Corporation
4679,943260016,1,943136037,RVM Grants Pass Housing Corporation
4680,943260016,1,311662259,RVM Grants Pass II Housing Corporation
4681,943260016,1,930864466,RVM Housing Corporation
4682,943260016,1,943196455,RVM Klamath Falls Housing Corporation
4683,943260016,1,943194409,RVM Lively Oaks Housing Corporation
4684,943260016,1,900292647,RVM Mansfield Housing Corporation
4685,943260016,1,943212537,RVM Medford II Housing Corporation
4686,943260016,1,311587418,RVM Medford III Housing Corporation
4687,943260016,1,943162074,RVM Myrtle Creek Housing Corporation
4688,943260016,1,311715321,RVM Myrtle Creek II Housing Corporation
4689,943260016,1,311780332,RVM Portland Housing Corporation
4690,943260016,1,300037898,RVM Portland II Housing Corporation
4691,943260016,1,943212538,RVM Reedsport Housing Corporation
4692,943260016,1,943179782,RVM Roseburg Housing Corporation
4693,943260016,1,311587420,RVM Roseburg II Housing Corporation
4694,943260016,1,943212540,RVM Yreka Housing Corporation
4695,943260016,1,930892261,Community Volunteer Network
4696,943260016,0,391412320,Capitol Lakes Inc
4697,943260016,0,383781089,Capitol Lakes Foundation
4698,943260016,1,930557803,Cascade Manor Inc
4699,943260016,1,931330100,Cascade Manor Foundation
4700,943260016,1,930513697,Holladay Park Plaza
4701,943260016,1,264529118,Holladay Park Plaza Foundation
4702,943260016,0,342030255,Mirabella
4703,943260016,1,452508860,Mirabella Portland Foundation
4704,943260016,1,711016384,Mirabella at South Waterfront
4705,943260016,0,450574348,Mirabella Washington Foundation
4706,943260016,1,931067253,Pacific Retirement Services
4707,943260016,0,472356252,Pacific Retirement Services Foundation
4708,943260016,1,930453216,Rogue Valley Manor
4709,943260016,1,930712867,Rogue Valley Manor Foundation
4710,943260016,0,750891470,The Cumberland Rest Inc
4711,943260016,0,912162130,Trinity Terrace Foundation Inc
4712,943260016,0,931179254,University Retirement Community at Davis
4713,943260016,0,931301816,Univ Rtrmnt Comm at Davis Foundation
4714,943260016,0,813784956,MIRABELLA AT ASU INC
4715,943260016,0,943008774,Bay Area Senior Services Inc
4716,931277268,1,930115390,OREGON-COLUMBIA CHAPTER OF THE AGC
4717,311587420,1,930942933,RVM Ashland Housing Corporation
4718,311587420,1,943163349,RVM Bend Housing Corporation
4719,311587420,1,943260016,RVM Bend II Housing Corporation
4720,311587420,1,300315618,RVM Central Point Housing Corporation
4721,311587420,1,311662208,RVM Davis Housing Corporation
4722,311587420,1,943191447,RVM Eagle Point Housing Corporation
4723,311587420,1,943247154,RVM Eugene Housing Corporation
4724,311587420,1,311520436,RVM Fort Worth Housing Corporation
4725,311587420,1,311587415,RVM Fort Worth II Housing Corporation
4726,311587420,1,943136037,RVM Grants Pass Housing Corporation
4727,311587420,1,311662259,RVM Grants Pass II Housing Corporation
4728,311587420,1,930864466,RVM Housing Corporation
4729,311587420,1,943196455,RVM Klamath Falls Housing Corporation
4730,311587420,1,943194409,RVM Lively Oaks Housing Corporation
4731,311587420,1,900292647,RVM Mansfield Housing Corporation
4732,311587420,1,943212537,RVM Medford II Housing Corporation
4733,311587420,1,311587418,RVM Medford III Housing Corporation
4734,311587420,1,943162074,RVM Myrtle Creek Housing Corporation
4735,311587420,1,311715321,RVM Myrtle Creek II Housing Corporation
4736,311587420,1,311780332,RVM Portland Housing Corporation
4737,311587420,1,300037898,RVM Portland II Housing Corporation
4738,311587420,1,943212538,RVM Reedsport Housing Corporation
4739,311587420,1,943179782,RVM Roseburg Housing Corporation
4740,311587420,1,943212540,RVM Yreka Housing Corporation
4741,311587420,1,930892261,Community Volunteer Network
4742,311587420,0,391412320,Capitol Lakes Inc
4743,311587420,0,383781089,Capitol Lakes Foundation
4744,311587420,1,930557803,Cascade Manor Inc
4745,311587420,1,931330100,Cascade Manor Foundation
4746,311587420,1,930513697,Holladay Park Plaza
4747,311587420,1,264529118,Holladay Park Plaza Foundation
4748,311587420,0,342030255,Mirabella
4749,311587420,1,452508860,Mirabella Portland Foundation
4750,311587420,1,711016384,Mirabella at South Waterfront
4751,311587420,0,450574348,Mirabella Washington Foundation
4752,311587420,1,931067253,Pacific Retirement Services
4753,311587420,1,472352652,Pacific Retirement Services Foundation
4754,311587420,1,930453216,Rogue Valley Manor
4755,311587420,1,930712867,Rogue Valley Manor Foundation
4756,311587420,0,750891470,The Cumberland Rest Inc
4757,311587420,0,912162130,Trinity Terrace Foundation
4758,311587420,0,931179254,University Retirement Community at Davis
4759,311587420,0,931301816,Univ Rtrmmt Comm at Davis Foundation
4760,311587420,0,813784956,MIRABELLA AT ASU INC
4761,311587420,0,943008774,Bay Area Senior Services Inc
4762,911768637,1,930814473,NORTHWEST HOUSING ALTENATIVES INC
4763,311715321,1,930942933,RVM Ashland Housing Corporation
4764,311715321,1,943163349,RVM Bend Housing Corporation
4765,311715321,1,943260016,RVM Bend II Housing Corporation
4766,311715321,1,300315618,RVM Central Point Housing Corporation
4767,311715321,1,311662208,RVM Davis Housing Corporation
4768,311715321,1,943191447,RVM Eagle Point Housing Corporation
4769,311715321,1,943247154,RVM Eugene Housing Corporation
4770,311715321,1,311520436,RVM Fort Worth Housing Corporation
4771,311715321,1,311587415,RVM Fort Worth II Housing Corporation
4772,311715321,1,943136037,RVM Grants Pass Housing Corporation
4773,311715321,1,311662259,RVM Grants Pass II Housing Corporation
4774,311715321,1,930864466,RVM Housing Corporation
4775,311715321,1,943196455,RVM Klamath Falls Housing Corporation
4776,311715321,1,943194409,RVM Lively Oaks Housing Corporation
4777,311715321,1,900292647,RVM Mansfield Housing Corporation
4778,311715321,1,943212537,RVM Medford II Housing Corporation
4779,311715321,1,311587418,RVM Medford III Housing Corporation
4780,311715321,1,943162074,RVM Myrtle Creek Housing Corporation
4781,311715321,1,311780332,RVM Portland Housing Corporation
4782,311715321,1,300037898,RVM Portland II Housing Corporation
4783,311715321,1,943212538,RVM Reedsport Housing Corporation
4784,311715321,1,943179782,RVM Roseburg Housing Corporation
4785,311715321,1,311587420,RVM Roseburg II Housing Corporation
4786,311715321,1,943212540,RVM Yreka Housing Corporation
4787,311715321,1,930892261,Community Volunteer Network
4788,311715321,0,391412320,Capitol Lakes Inc
4789,311715321,0,383781089,Capitol Lakes Foundation
4790,311715321,1,930557803,Cascade Manor Inc
4791,311715321,1,931330100,Cascade Manor Foundation
4792,311715321,1,930513697,Holladay Park Plaza
4793,311715321,1,264529118,Holladay Park Plaza Foundation
4794,311715321,0,342030255,Mirabella
4795,311715321,1,452508860,Mirabella Portland Foundation
4796,311715321,1,711016384,Mirabella at South Waterfront
4797,311715321,0,450574348,Mirabella Washington Foundation
4798,311715321,1,931067253,Pacific Retirement Services
4799,311715321,1,472352652,Pacific Retirement Services Foundation
4800,311715321,1,930453216,Rogue Valley Manor
4801,311715321,1,930712867,Rogue Valley Manor Foundation
4802,311715321,0,750891470,The Cumberland Rest Inc
4803,311715321,0,912162130,Trinity Terrace Foundation Inc
4804,311715321,0,931179254,University Retirement Community at Davis
4805,311715321,0,931301816,Univ Rtrmnt Comm at Davis Foundation
4806,311715321,0,813784956,MIRABELLA AT ASU INC
4807,311715321,0,943008774,Bay Area Senior Services Inc
4808,943191447,1,930942933,RVM Ashland Housing Corporation
4809,943191447,1,943163349,RVM Bend Housing Corporation
4810,943191447,1,943260016,RVM Bend II Housing Corporation
4811,943191447,1,300315618,RVM Central Point Housing Corporation
4812,943191447,1,311662208,RVM Davis Housing Corporation
4813,943191447,1,943247154,RVM Eugene Housing Corporation
4814,943191447,1,311520436,RVM Fort Worth Housing Corporation
4815,943191447,1,311587415,RVM Fort Worth II Housing Corporation
4816,943191447,1,943136037,RVM Grants Pass Housing Corporation
4817,943191447,1,311662259,RVM Grants Pass II Housing Corporation
4818,943191447,1,930864466,RVM Housing Corporation
4819,943191447,1,943196455,RVM Klamath Falls Housing Corporation
4820,943191447,1,943194409,RVM Lively Oaks Housing Corporation
4821,943191447,1,900292647,RVM Mansfield Housing Corporation
4822,943191447,1,943212537,RVM Medford II Housing Corporation
4823,943191447,1,311587418,RVM Medford III Housing Corporation
4824,943191447,1,943162074,RVM Myrtle Creek Housing Corporation
4825,943191447,1,311715321,RVM Myrtle Creek II Housing Corporation
4826,943191447,1,311780332,RVM Portland Housing Corporation
4827,943191447,1,300037898,RVM Portland II Housing Corporation
4828,943191447,1,943212538,RVM Reedsport Housing Corporation
4829,943191447,1,943179782,RVM Roseburg Housing Corporation
4830,943191447,1,311587420,RVM Roseburg II Housing Corporation
4831,943191447,1,943212540,RVM Yreka Housing Corporation
4832,943191447,1,930892261,Community Volunteer Network
4833,943191447,0,391412320,Capitol Lakes Inc
4834,943191447,0,383781089,Capitol Lakes Foundation
4835,943191447,1,930557803,Cascade Manor Inc
4836,943191447,1,931330100,Cascade Manor Foundation
4837,943191447,1,930513697,Holladay Park Plaza
4838,943191447,1,264529118,Holladay Park Plaza Foundation
4839,943191447,0,342030255,Mirabella
4840,943191447,1,452508860,Mirabella Portland Foundation
4841,943191447,1,711016384,Mirabella at South Waterfront
4842,943191447,0,450574348,Mirabella Washington Foundation
4843,943191447,1,931067253,Pacific Retirement Services
4844,943191447,1,472352652,Pacific Retirement Services Foundation
4845,943191447,1,930453216,Rogue Valley Manor
4846,943191447,1,930712867,Rogue Valley Manor Foundation
4847,943191447,0,750891470,The Cumberland Rest Inc
4848,943191447,0,912162130,Trinity Terrace Foundation Inc
4849,943191447,0,931179254,University Retirement Community at Davis
4850,943191447,0,931301816,Univ Rtrmnt Comm at Davis Foundation
4851,943191447,0,813784956,MIRABELLA AT ASU INC
4852,943191447,0,943008774,Bay Area Senior Services Inc
4853,931306043,0,931006586,Health Care for All Oregon Action
4854,202789741,1,931171184,ARCHBISHOP FRANCIS N BLANCHET SCHOOL
4855,202789741,1,203871673,BLANCHET CATHOLIC SCHOOL PROPERTY FOUNDA
4856,237052987,1,930425880,SALEM ACADEMY
4857,930890225,1,930770054,CASCADIA BEHAVIORAL HEALTHCARE
4858,930890225,1,931138328,CASCADIA HOUSING INC
4859,930890225,1,931098816,ALPINE EAST INC
4860,930890225,1,931218274,COBURN WOODS INC
4861,930890225,1,931171601,THREE WEST HOUSING INC
4862,930890225,1,931134276,ECUNET HOUSING INC
4863,814624043,0,931176109,Oregon Health & Science University
4864,814624043,1,237083114,Oregon Health & Science University Found
4865,814624043,1,930508781,Sky Lakes Medical Center
4866,931140932,1,930665396,ACCESS INC
4867,202344144,1,943395473,CARITAS COMMUNITY HOUSING CORP
4868,202344144,0,930386801,CATHOLIC CHARITIES
4869,936041250,0,936000142,ZION LUTHERAN CHURCH
4870,931171601,1,930770054,CASCADIA BEHAVIORAL HEALTHCARE
4871,931171601,1,931138328,CASCADIA HOUSING INC
4872,931171601,1,931098816,ALPINE EAST INC
4873,931171601,1,931218274,COBURN WOODS INC
4874,931171601,1,930890225,MT HOOD SPECIAL HOUSING INC
4875,931171601,1,931134276,ECUNET HOUSING INC
4876,311662259,1,930942933,RVM Ashland Housing Corporation
4877,311662259,1,943163349,RVM Bend Housing Corporation
4878,311662259,1,943260016,RVM Bend II Housing Corporation
4879,311662259,1,300315618,RVM Central Point Housing Corporation
4880,311662259,1,311662208,RVM Davis Housing Corporation
4881,311662259,1,943191447,RVM Eagle Point Housing Corporation
4882,311662259,1,943247154,RVM Eugene Housing Corporation
4883,311662259,1,311520436,RVM Fort Worth Housing Corporation
4884,311662259,1,311587415,RVM Fort Worth II Housing Corporation
4885,311662259,1,943136037,RVM Grants Pass Housing Corporation
4886,311662259,1,930864466,RVM Housing Corporation
4887,311662259,1,943196455,RVM Klamath Falls Housing Corporation
4888,311662259,1,943194409,RVM Lively Oaks Housing Corporation
4889,311662259,1,900292647,RVM Mansfield Housing Corporation
4890,311662259,1,943212537,RVM Medford II Housing Corporation
4891,311662259,1,311587418,RVM Medford III Housing Corporation
4892,311662259,1,943162074,RVM Myrtle Creek Housing Corporation
4893,311662259,1,311715321,RVM Myrtle Creek II Housing Corporation
4894,311662259,1,311780332,RVM Portland Housing Corporation
4895,311662259,1,300037898,RVM Portland II Housing Corporation
4896,311662259,1,943212538,RVM Reedsport Housing Corporation
4897,311662259,1,943179782,RVM Roseburg Housing Corporation
4898,311662259,1,311587420,RVM Roseburg II Housing Corporation
4899,311662259,1,943212540,RVM Yreka Housing Corporation
4900,311662259,1,930892261,Community Volunteer Network
4901,311662259,0,391412320,Capitol Lakes Inc
4902,311662259,0,383781089,Capitol Lakes Foundation
4903,311662259,1,930557803,Cascade Manor Inc
4904,311662259,1,931330100,Cascade Manor Foundation
4905,311662259,1,930513697,Holladay Park Plaza
4906,311662259,1,264529118,Holladay Park Plaza Foundation
4907,311662259,0,342030255,Mirabella
4908,311662259,1,452508860,Mirabella Portland Foundation
4909,311662259,1,711016384,Mirabella at South Waterfront
4910,311662259,0,450574348,Mirabella Washington Foundation
4911,311662259,1,931067253,Pacific Retirement Services
4912,311662259,1,472352652,Pacific Retirement Services Foundation
4913,311662259,1,930453216,Rogue Valley Manor
4914,311662259,1,930712867,Rogue Valley Manor Foundation
4915,311662259,0,750891470,The Cumberland Rest Inc
4916,311662259,0,912162130,Trinity Terrace Foundation Inc
4917,311662259,0,931179254,University Retirement Community at Davis
4918,311662259,0,931301816,Univ Rtrmnt Comm at Davis Foundation
4919,311662259,0,813784956,MIRABELLA AT ASU INC
4920,311662259,0,943008774,Bay Area Senior Services Inc
4921,237174336,1,930519736,ROTARY CLUB OF EAST PORTLAND
4922,911923482,0,680544296,ATNI - FINANCIAL SERVICES
4923,911923482,1,930934830,AFFIILIATED TRIBES OF NW INDIANS
4924,930992727,0,470765154,ALEGENT CREIGHTON CLINIC
4925,930992727,0,470757164,ALEGENT CREIGHTON HEALTH
4926,930992727,0,470648586,ALEGENT CREIGHTON HEALTH FOUNDATION
4927,930992727,0,470484764,ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM
4928,930992727,0,420776568,ALEGENT HEALTH - COMMUNITY MEMORIAL HOSPITAL OF MISSOURI VALLEY IA
4929,930992727,0,470376615,ALEGENT HEALTH - IMMANUEL MEDICAL CENTER
4930,930992727,0,470399853,ALEGENT HEALTH - MEMORIAL HOSPITAL SCHUYLER
4931,930992727,0,420782518,ALEGENT HEALTH - MERCY HOSPITAL CORNING IOWA
4932,930992727,0,411351177,ALVERNA APARTMENTS
4933,930992727,0,411850500,APPLETREE COURT
4934,930992727,0,274499340,BAYLOR ST LUKE'S HEALTH VENTURES
4935,930992727,0,760458535,BAYLOR ST LUKE'S MEDICAL GROUP
4936,930992727,0,274005511,BELLEVILLE ST JOSEPH HEALTH CENTER
4937,930992727,0,420725196,BISHOP DRUMM RETIREMENT CENTER
4938,930992727,0,232187242,BORNEMANN HEALTHCARE CORPORATION
4939,930992727,0,760080110,BRAZOSPORT HEALTH FOUNDATION INC
4940,930992727,0,800240261,BRAZOSPORT REGIONAL PHYSICIAN SERVICES
4941,930992727,0,742759890,BURLESON ST JOSEPH HEALTH CENTER
4942,930992727,0,742913931,BURLESON ST JOSEPH MANOR
4943,930992727,0,450227311,CARRINGTON HEALTH CENTER
4944,930992727,0,840405257,CATHOLIC HEALTH INITIATIVES - COLORADO
4945,930992727,0,420680448,CATHOLIC HEALTH INITIATIVES - IOWA CORP
4946,930992727,0,840902211,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION
4947,930992727,0,270930004,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION
4948,930992727,0,460992796,CATHOLIC HEALTH INITIATIVES VIRTUAL HEALTH SERVICES
4949,930992727,1,263946191,CENTENNIAL MEDICAL GROUP INC
4950,930992727,0,480543724,CENTRAL KANSAS MEDICAL CENTER
4951,930992727,0,271966847,CHI HEALTH CONNECT AT HOME - FARGO
4952,930992727,0,271050565,CHI INSTITUTE FOR RESEARCH AND INNOVATION
4953,930992727,0,202741651,CHI KENTUCKY INC
4954,930992727,0,341892096,CHI LIVING COMMUNITIES
4955,930992727,0,822748395,CHI Memorial Hospital - Georgia
4956,930992727,0,451261716,CHI NATIONAL HOME CARE
4957,930992727,0,452532084,CHI NATIONAL SERVICES
4958,930992727,0,363233121,CHI NEBRASKA
4959,930992727,0,232342997,CHI ST JOSEPH CHILDREN'S HEALTH
4960,930992727,0,710897107,CHI ST JOSEPH'S CHILDREN
4961,930992727,0,741161938,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER
4962,930992727,0,710236913,CHI ST VINCENT HOSPITAL HOT SPRINGS
4963,930992727,0,261125064,CHI ST VINCENT HOT SPRINGS
4964,930992727,0,261125131,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS
4965,930992727,0,470617373,COMMONSPIRIT HEALTH
4966,930992727,0,237419853,COMMUNITY LIMITED CARE DIALYSIS CENTER
4967,930992727,0,421294399,COMMUNITY MEMORIAL HOSPITAL MEDICAL SERVICE FOUNDATION
4968,930992727,0,611400619,CONTINUING CARE HOSPITAL
4969,930992727,0,454736213,East Texas Clinical Services
4970,930992727,0,910715805,ENUMCLAW REGIONAL HOSPITAL ASSOCIATION
4971,930992727,0,611345363,FLAGET HEALTHCARE INC
4972,930992727,0,562351341,FLAGET MEMORIAL HOSPITAL FOUNDATION INC
4973,930992727,0,341931806,FRANCISCAN CARE CENTER
4974,930992727,0,911145592,FRANCISCAN FOUNDATION
4975,930992727,0,910564491,FRANCISCAN HEALTH SYSTEM
4976,930992727,0,431882377,FRANCISCAN HEALTH VENTURES FKA SJMGROUP
4977,930992727,0,911939739,FRANCISCAN MEDICAL GROUP
4978,930992727,0,391093829,FRANCISCAN VILLA OF SOUTH MILWAUKEE INC
4979,930992727,0,450227752,GARRISON MEMORIAL HOSPITAL
4980,930992727,0,201536108,GLOBAL HEALTH INITIATIVES
4981,930992727,0,311778403,GOOD SAMARITAN COLLEGE OF NURSING & HEALTH SCIENCE
4982,930992727,0,311206047,GOOD SAMARITAN FOUNDATION OF CINCINNATI INC
4983,930992727,0,310536981,GOOD SAMARITAN HOSPITAL
4984,930992727,0,470379755,GOOD SAMARITAN HOSPITAL
4985,930992727,0,470659443,GOOD SAMARITAN HOSPITAL FOUNDATION
4986,930992727,0,237296923,GOOD SAMARITAN HOSPITAL FOUNDATION - DAYTON
4987,930992727,0,910565546,HARRISON MEDICAL CENTER
