year,taxyr,ein,object_id,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2017,,237017278,201840649349301254,CINDY THORNTON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,DAN CLAY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,JEFF ANDERSON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,kevin billman,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,MIKE MARSHALL,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,Brent Bohn,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,frank jorgensen,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,LYNDA HART,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,LISA dupell LOUCKS,,,ALTERNATE TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,sean hammond,,,alternate trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,JEFF CUELLAR,,,ALTERNATE TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,Katie Walter,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,scott powers,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,CINDY THORNTON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,DAN CLAY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,JEFF ANDERSON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,kevin billman,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,MIKE MARSHALL,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,Brent Bohn,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,frank jorgensen,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,LYNDA HART,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,LISA dupell LOUCKS,,,ALTERNATE TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,sean hammond,,,alternate trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,JEFF CUELLAR,,,ALTERNATE TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,Katie Walter,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,237017278,201840649349301254,scott powers,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Scott Brown,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Ryan Clark Crocker,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,He Daofeng,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Gun Denhart,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Mark Gordon,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Allen Grossman,,,Co-Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Lucy Helm,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Gisel Kordestani,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Ned Lamont,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Gayle Lemmon,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,David Mahoney,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Linda Mason,,,Co-Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Robert D Newell,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Hank Vigil,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Melissa Waggener-Zorkin,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Tom Murray,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,George Papandreou,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Neal Keny-Guyer,,,Chief Executive Officer,460531,0,40033,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Beth deHamel,,,Chief Financial Officer,224684,0,37149,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Barnes Ellis,,,Senior Legal Counsel & Corporate Secretary,129280,0,25245,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Jeremiah Centrella,,,General Counsel & Assistant Corp. Secretary,157955,0,33031,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Emily Chow,,,Assistant Corp. Secretary,41731,0,8152,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Craig Redmond,,,Senior Vice President - Programs,215919,0,36825,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,911148123,201840319349300034,Arthur N Pont,,,Chief People Strategy and Learning Officer,188034,0,34961,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,911148123,201840319349300034,Tate Munro,,,Country Director,235948,0,16475,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Leesa Shrader,,,AgriFin Accelerate- Program Director,221666,0,19438,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Adrienne Karecki,,,Regional Program Director,208985,0,16171,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Darius Radcliffe,,,Country Director,199954,0,18177,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Dara Royer,,,Chief Development & Marketing Officer,196637,0,35642,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,911148123,201840319349300034,Andrea Koppel-Pollack,,,VP of Global Engagement & Policy,196052,0,36074,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,911148123,201840319349300034,Neal Keny-Guyer,,,Chief Executive Officer,500564,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Beth deHamel,,,Chief Financial Officer,261833,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Barnes Ellis,,,Corp Secretary & Gen Counsel,154525,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Jeremiah Centrella,,,Assistant Corp. Secretary,190985,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Craig Redmond,,,Senior Vice President - Programs,252744,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Arthur N Pont,,,Chief People Strategy and Learning Officer,222995,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Tate Munro,,,Country Director,252422,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Leesa Shrader,,,AgriFin Accelerate- Program Director,241104,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Adrienne Karecki,,,Regional Program Director,225156,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Darius Radcliffe,,,Country Director,218131,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Dara Royer,,,Chief Development & Marketing Officer,232280,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Andrea Koppel-Pollack,,,VP of Global Engagement & Policy,232125,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Scott Brown,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Ryan Clark Crocker,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,He Daofeng,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Gun Denhart,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Mark Gordon,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Allen Grossman,,,Co-Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Lucy Helm,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Gisel Kordestani,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Ned Lamont,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Gayle Lemmon,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,David Mahoney,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Linda Mason,,,Co-Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Robert D Newell,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Hank Vigil,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Melissa Waggener-Zorkin,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Tom Murray,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,George Papandreou,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,911148123,201840319349300034,Neal Keny-Guyer,,,Chief Executive Officer,460531,0,40033,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,911148123,201840319349300034,Beth deHamel,,,Chief Financial Officer,224684,0,37149,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Barnes Ellis,,,Senior Legal Counsel & Corporate Secretary,129280,0,25245,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Jeremiah Centrella,,,General Counsel & Assistant Corp. Secretary,157955,0,33031,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Emily Chow,,,Assistant Corp. Secretary,41731,0,8152,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,911148123,201840319349300034,Craig Redmond,,,Senior Vice President - Programs,215919,0,36825,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,911148123,201840319349300034,Arthur N Pont,,,Chief People Strategy and Learning Officer,188034,0,34961,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,911148123,201840319349300034,Tate Munro,,,Country Director,235948,0,16475,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Leesa Shrader,,,AgriFin Accelerate- Program Director,221666,0,19438,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Adrienne Karecki,,,Regional Program Director,208985,0,16171,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Darius Radcliffe,,,Country Director,199954,0,18177,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,911148123,201840319349300034,Dara Royer,,,Chief Development & Marketing Officer,196637,0,35642,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,911148123,201840319349300034,Andrea Koppel-Pollack,,,VP of Global Engagement & Policy,196052,0,36074,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,911148123,201840319349300034,Neal Keny-Guyer,,,Chief Executive Officer,500564,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Beth deHamel,,,Chief Financial Officer,261833,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Barnes Ellis,,,Corp Secretary & Gen Counsel,154525,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Jeremiah Centrella,,,Assistant Corp. Secretary,190985,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Craig Redmond,,,Senior Vice President - Programs,252744,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Arthur N Pont,,,Chief People Strategy and Learning Officer,222995,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Tate Munro,,,Country Director,252422,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Leesa Shrader,,,AgriFin Accelerate- Program Director,241104,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Adrienne Karecki,,,Regional Program Director,225156,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Darius Radcliffe,,,Country Director,218131,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Dara Royer,,,Chief Development & Marketing Officer,232280,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,911148123,201840319349300034,Andrea Koppel-Pollack,,,VP of Global Engagement & Policy,232125,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1180286,299346,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201733189349306378,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,436303,54231,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201733189349306378,JAY DIXON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,ELLEN FRANKLIN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,LARA GAMELIN MD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,BILL HALL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,BRUCE MADSEN MD,,,BOARD MEMBER,0,2750,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,DORIS MIMNAUGH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,REVEREND WILLIAM MCCARTHY,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,WILLIAM RAUCH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,RALPH WYATT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,JIM GOUVEIA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,DOUGLAS BOYSEN,,,BOARD MEMBER / CAO SHS,0,405244,88668,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,KELLEY KAISER,,,CEO,0,375080,77752,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,931124326,201733189349306378,DANIEL SMITH,,,VP FINANCE / CFO,0,414292,90454,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,931124326,201733189349306378,KIM WHITLEY,,,VP COO HEALTH PLAN OPERATIONS,0,216599,48976,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,931124326,201733189349306378,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1479632,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,490534,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,DOUGLAS BOYSEN,,,BOARD MEMBER / CAO SHS,0,493912,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,KELLEY KAISER,,,CEO,0,452832,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,DANIEL SMITH,,,VP FINANCE / CFO,0,504746,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,KIM WHITLEY,,,VP COO HEALTH PLAN OPERATIONS,0,265575,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1180286,299346,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201733189349306378,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,436303,54231,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201733189349306378,JAY DIXON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,ELLEN FRANKLIN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,LARA GAMELIN MD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,BILL HALL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,BRUCE MADSEN MD,,,BOARD MEMBER,0,2750,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,DORIS MIMNAUGH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,REVEREND WILLIAM MCCARTHY,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,WILLIAM RAUCH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,RALPH WYATT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,JIM GOUVEIA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,DOUGLAS BOYSEN,,,BOARD MEMBER / CAO SHS,0,405244,88668,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201733189349306378,KELLEY KAISER,,,CEO,0,375080,77752,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,931124326,201733189349306378,DANIEL SMITH,,,VP FINANCE / CFO,0,414292,90454,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,931124326,201733189349306378,KIM WHITLEY,,,VP COO HEALTH PLAN OPERATIONS,0,216599,48976,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,931124326,201733189349306378,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1479632,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,490534,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,DOUGLAS BOYSEN,,,BOARD MEMBER / CAO SHS,0,493912,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,KELLEY KAISER,,,CEO,0,452832,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,DANIEL SMITH,,,VP FINANCE / CFO,0,504746,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201733189349306378,KIM WHITLEY,,,VP COO HEALTH PLAN OPERATIONS,0,265575,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1640641,51454,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201823199349318132,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,454358,57571,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201823199349318132,JAY DIXON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,ELLEN FRANKLIN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,LARA GAMELIN MD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,BILL HALL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,BRUCE MADSEN MD,,,BOARD MEMBER,0,1275,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,DORIS MIMNAUGH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,REVEREND WILLIAM MCCARTHY,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,WILLIAM RAUCH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,RALPH WYATT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,JIM GOUVEIA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,DOUGLAS BOYSEN,,,BOARD MEMBER / CAO SHS,0,450992,58246,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,COURTNEY HAYS DMD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,ANNE SCHUSTER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,KELLEY KAISER,,,CEO,0,394336,56028,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,931124326,201823199349318132,DANIEL SMITH,,,VP FINANCE / CFO,0,538570,93297,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,931124326,201823199349318132,KIM WHITLEY,,,VP COO HEALTH PLAN OPERATIONS,0,225309,53480,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,931124326,201823199349318132,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1692095,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,511929,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,DOUGLAS BOYSEN,,,BOARD MEMBER / CAO SHS,0,509238,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,KELLEY KAISER,,,CEO,0,450364,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,DANIEL SMITH,,,VP FINANCE / CFO,0,631867,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,KIM WHITLEY,,,VP COO HEALTH PLAN OPERATIONS,0,278789,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,931124326,201823199349318132,LARRY MULLINS DHA,,,BOARD CHAIR / CEO SHS,0,1640641,51454,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201823199349318132,DAVID TRIEBES,,,BRD V-CHR & BRD SEC/TREAS / CEO AGH,0,454358,57571,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,931124326,201823199349318132,JAY DIXON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,ELLEN FRANKLIN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,LARA GAMELIN MD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,BILL HALL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,BRUCE MADSEN MD,,,BOARD MEMBER,0,1275,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,DORIS MIMNAUGH,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,931124326,201823199349318132,REVEREND WILLIAM MCCARTHY,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
