org_id,related_id,related_name
943212538,943162074,RVM Myrtle Creek Housing Corporation
943212538,311715321,RVM Myrtle Creek II Housing Corporation
943212538,311780332,RVM Portland Housing Corporation
943212538,300037898,RVM Portland II Housing Corporation
943212538,943179782,RVM Roseburg Housing Corporation
943212538,311587420,RVM Roseburg II Housing Corporation
943212538,943212540,RVM Yreka Housing Corporation
943212538,930892261,Community Volunteer Network
943212538,391412320,Capitol Lakes Inc
943212538,383781089,Capitol Lakes Foundation
943212538,930557803,Cascade Manor Inc
943212538,931330100,Cascade Manor Foundation
943212538,930513697,Holladay Park Plaza
943212538,264529118,Holladay Park Plaza Foundation
943212538,342030255,Mirabella
943212538,452508860,Mirabella Portland Foundation
943212538,711016384,Mirabella at South Waterfront
943212538,450574348,Mirabella Washington Foundation
943212538,931067253,Pacific Retirement Services
943212538,472352652,Pacific Retirement Services Foundation
943212538,930453216,Rogue Valley Manor
943212538,930712867,Rogue Valley Manor Foundation
943212538,750891470,The Cumberland Rest Inc
943212538,912162130,Trinity Terrace Foundation Inc
943212538,931179254,University Retirement Community at Davis
943212538,931301816,Univ Rtrmnt Comm at Davis Foundation
943212538,813784956,MIRABELLA AT ASU INC
943212538,943008774,Bay Area Senior Services Inc
931309774,481278529,PORTLAND STATE UNIVERSITY
931309774,930619733,PSU FOUNDATION
453812405,930739188,NEIGHBORHOOD ECONOMIC DEVELOPMENT
943081823,270938109,HOUSING INDEPENDENCE INC
943081823,200070040,THE BRIDGE HOUSING CORPORATION
721551127,930480212,St John Fisher Church
943030991,930568833,MV Advancements
010777882,930813981,REACH COMMUNITY DEVELOPMENT INC
010777882,943041307,COMMUNITY HOUSING I INC
010777882,931300045,COMMUNITY HOUSING II INC
010777882,931174394,BMA INC
010777882,931209647,MARION STREET APARTMENTS INC
010777882,911764112,POWELL BOULEVARD APARTMENTS INC
010777882,943085792,REACH APARTMENTS INC
010777882,931209646,TAYLOR APARTMENTS INC
931216397,930814473,NORTHWEST HOUSING ALTERNATIVES INC
930504197,931261633,MEDICAL FOUNDATION OF MARION-POLK C
930853027,931263775,OREGON RECYCLING MARKETS DEV CORP
311552940,930578087,HOUSING AUTHORITY OF JACKSON COUNTY
311552940,311552944,PRESERVE JADE EAST APARTMENTS INC
930562411,320080103,LANE COUNTY MEDICAL SOCIETY FDN
463534725,237115003,SHELTERCARE
943179782,930942933,RVM Ashland Housing Corporation
943179782,943163349,RVM Bend Housing Corporation
943179782,943260016,RVM Bend II Housing Corporation
943179782,300315618,RVM Central Point Housing Corporation
943179782,311662208,RVM Davis Housing Corporation
943179782,943191447,RVM Eagle Point Housing Corporation
943179782,943247154,RVM Eugene Housing Corporation
943179782,311520436,RVM Fort Worth Housing Corporation
943179782,311587415,RVM Fort Worth II Housing Corporation
943179782,943136037,RVM Grants Pass Housing Corporation
943179782,311662259,RVM Grants Pass II Housing Corporation
943179782,930864466,RVM Housing Corporation
943179782,943196455,RVM Klamath Falls Housing Corporation
943179782,943194409,RVM Lively Oaks Housing Corporation
943179782,900292647,RVM Mansfield Housing Corporation
943179782,943212537,RVM Medford II Housing Corporation
943179782,311587418,RVM Medford III Housing Corporation
943179782,943162074,RVM Myrtle Creek Housing Corporation
943179782,311715321,RVM Myrtle Creek II Housing Corporation
943179782,311780332,RVM Portland Housing Corporation
943179782,300037898,RVM Portland II Housing Corporation
943179782,943212538,RVM Reedsport Housing Corporation
943179782,311587420,RVM Roseburg II Housing Corporation
943179782,943212540,RVM Yreka Housing Corporation
943179782,930892261,Community Volunteer Network
943179782,391412320,Capitol Lakes Inc
943179782,383781089,Capitol Lakes Foundation
943179782,930557803,Cascade Manor Inc
943179782,931330100,Cascade Manor Foundation
943179782,930513697,Holladay Park Plaza
943179782,264529118,Holladay Park Plaza Foundation
943179782,342030255,Mirabella
943179782,452508860,Mirabella Portland Foundation
943179782,711016384,Mirabella at South Waterfront
943179782,450574348,Mirabella Washington Foundation
943179782,931067253,Pacific Retirement Services
943179782,472352652,Pacific Retirement Services Foundation
943179782,930453216,Rogue Valley Manor
943179782,930712867,Rogue Valley Manor Foundation
943179782,750891470,The Cumberland Rest Inc
943179782,912162130,Trinity Terrace Foundation
943179782,931179254,University Retirement Community at Davis
943179782,931301816,Univ Rtrmnt Comm at Davis Foundation
943179782,813784956,MIRABELLA AT ASU INC
943179782,943008774,Bay Area Senior Services Inc
930740519,930700843,COLUMBIA GORGE COMMUNITY COLLEGE
931209647,930813981,REACH COMMUNITY DEVELOPMENT INC
931209647,943041307,COMMUNITY HOUSING INC
931209647,931300045,COMMUNITY HOUSING II INC
931209647,010777882,COMMUNITY HOUSING III INC
931209647,931174394,BMA INC
931209647,911764112,POWELL BOULEVARD APARTMENTS INC
931209647,943085792,REACH APARTMENTS INC
931209647,931209646,TAYLOR APARTMENTS INC
936028398,931139187,PACIFIC NORTHWEST COLLEGE OF ART
274540496,930977166,HUMAN SOLUTIONS
311552944,930578087,HOUSING AUTHORITY OF JACKSON COUNTY
311552944,311552940,RIVERTREE APARTMENTS INC
943085792,930813981,REACH COMMUNITY DEVELOPMENT INC
943085792,943041307,COMMUNITY HOUSING INC
943085792,931300045,COMMUNITY HOUSING II INC
943085792,010777882,COMMUNITY HOUSING III INC
943085792,931174394,BMA INC
943085792,931209647,MARION STREET APARTMENTS INC
943085792,911764112,POWELL BOULEVARD APARTMENTS INC
943085792,931209646,TAYLOR APARTMENTS INC
943242703,943144895,ROSE Community Development Corporation
943136037,930942933,RVM Ashland Housing Corporation
943136037,943163349,RVM Bend Housing Corporation
943136037,943260016,RVM Bend II Housing Corporation
943136037,300315618,RVM Central Point Housing Corporation
943136037,311662208,RVM Davis Housing Corporation
943136037,943191447,RVM Eagle Point Housing Corporation
943136037,943247154,RVM Eugene Housing Corporation
943136037,311520436,RVM Fort Worth Housing Corporation
943136037,311587415,RVM Fort Worth II Housing Corporation
943136037,311662259,RVM Grants Pass II Housing Corporation
943136037,930864466,RVM Housing Corporation
943136037,943196455,RVM Klamath Falls Housing Corporation
943136037,943194409,RVM Lively Oaks Housing Corporation
943136037,900292647,RVM Mansfield Housing Corporation
943136037,943212537,RVM Medford II Housing Corporation
943136037,311587418,RVM Medford III Housing Corporation
943136037,943162074,RVM Myrtle Creek Housing Corporation
943136037,311715321,RVM Myrtle Creek II Housing Corporation
943136037,311780332,RVM Portland Housing Corporation
943136037,300037898,RVM Portland II Housing Corporation
943136037,943212538,RVM Reedsport Housing Corporation
943136037,943179782,RVM Roseburg Housing Corporation
943136037,311587420,RVM Roseburg II Housing Corporation
943136037,943212540,RVM Yreka Housing Corporation
943136037,930892261,Community Volunteer Network
943136037,391412320,Capitol Lakes Inc
943136037,383781089,Capitol Lakes Foundation
943136037,930557803,Cascade Manor Inc
943136037,931330100,Cascade Manor Foundation
943136037,930513697,Holladay Park Plaza
943136037,264529118,Holladay Park Plaza Foundation
943136037,342030255,Mirabella
943136037,452508860,Mirabella Portland Foundation
943136037,711016384,Mirabella at South Waterfront
943136037,450574348,Mirabella Washington Foundation
943136037,931067253,Pacific Retirement Services
943136037,472352652,Pacific Retirement Services Foundation
943136037,930453216,Rogue Valley Manor
943136037,930712867,Rogue Valley Manor Foundation
943136037,750891470,The Cumberland Rest Inc
943136037,912162130,Trinity Terrace Foundation Inc
943136037,931179254,University Retirement Community at Davis
943136037,931301816,Univ Rtrmnt Comm at Davis Foundation
943136037,813784956,MIRABELLA AT ASU INC
943136037,943008774,Bay Area Senior Services Inc
412094799,930498054,Capital Manor Inc
800697682,800436735,Family Forward Oregon
800697682,272531083,Mother PAC
260901792,931120523,Portland Jobs With Justice
133060669,137114009,THE TONY PATINO FELLOWSHIP TRUST
133060669,136755145,TONY PATINO MEM FELL TR OF HASTINGS COLL
133060669,136882190,TONY PATINO MEM FELL TRUST UA #2
911764112,930813981,REACH COMMUNITY DEVELOPMENT INC
911764112,943041307,COMMUNITY HOUSING INC
911764112,931300045,COMMUNITY HOUSING II INC
911764112,010777882,COMMUNITY HOUSING III INC
911764112,931174394,BMA INC
911764112,931209647,MARION STREET APARTMENTS INC
911764112,943085792,REACH APARTMENTS INC
911764112,931209646,TAYLOR APARTMENTS INC
931174394,930813981,REACH COMMUNITY DEVELOPMENT INC
931174394,943041307,COMMUNITY HOUSING INC
931174394,931300045,COMMUNITY HOUSING II INC
931174394,010777882,COMMUNITY HOUSING III INC
931174394,931209647,MARION STREET APARTMENTS INC
931174394,911764112,POWELL BOULEVARD APARTMENTS INC
931174394,943085792,REACH APARTMENTS INC
931174394,931209646,TAYLOR APARTMENTS INC
931039446,930151383,Teamsters Local Union No 305
931039446,930196193,Joint Council of Teamsters No 37
460858837,930386981,YMCA OF COLUMBIA-WILLAMETTE
861166255,133688434,Minds Matter Inc
931091701,930583856,COLUMBIA LUTHERAN CHARITIES DBA COLUMBIA MEMORIAL HOSPITAL
943104390,930422242,MT HOOD KIWANIS CAMP
943046552,237115003,SHELTERCARE
261328991,936013768,Southern Coos Health District
931300045,930813981,REACH COMMUNITY DEVELOPMENT INC
931300045,943041307,COMMUNITY HOUSING INC
931300045,010777882,COMMUNITY HOUSIING III INC
931300045,931174394,BMA INC
931300045,931209647,MARION STREET APARTMENTS INC
931300045,911764112,POWELL BOULEVARD APARTMENTS INC
931300045,943085792,REACH APARTMENTS INC
931300045,931209646,TAYLOR APARTMENTS INC
453139608,,SIGMA ALPHA EPSILON FRATERNITY
453139608,930280615,SAE OREGON ALPHA CHAPTER
943260016,930942933,RVM Ashland Housing Corporation
943260016,943163349,RVM Bend Housing Corporation
943260016,300315618,RVM Central Point Housing Corporation
943260016,311662208,RVM Davis Housing Corporation
943260016,943191447,RVM Eagle Point Housing Corporation
943260016,943247154,RVM Eugene Housing Corporation
943260016,311520436,RVM Fort Worth Housing Corporation
943260016,311587415,RVM Fort Worth II Housing Corporation
943260016,943136037,RVM Grants Pass Housing Corporation
943260016,311662259,RVM Grants Pass II Housing Corporation
943260016,930864466,RVM Housing Corporation
943260016,943196455,RVM Klamath Falls Housing Corporation
943260016,943194409,RVM Lively Oaks Housing Corporation
943260016,900292647,RVM Mansfield Housing Corporation
943260016,943212537,RVM Medford II Housing Corporation
943260016,311587418,RVM Medford III Housing Corporation
943260016,943162074,RVM Myrtle Creek Housing Corporation
943260016,311715321,RVM Myrtle Creek II Housing Corporation
943260016,311780332,RVM Portland Housing Corporation
943260016,300037898,RVM Portland II Housing Corporation
943260016,943212538,RVM Reedsport Housing Corporation
943260016,943179782,RVM Roseburg Housing Corporation
943260016,311587420,RVM Roseburg II Housing Corporation
943260016,943212540,RVM Yreka Housing Corporation
943260016,930892261,Community Volunteer Network
943260016,391412320,Capitol Lakes Inc
943260016,383781089,Capitol Lakes Foundation
943260016,930557803,Cascade Manor Inc
943260016,931330100,Cascade Manor Foundation
943260016,930513697,Holladay Park Plaza
943260016,264529118,Holladay Park Plaza Foundation
943260016,342030255,Mirabella
943260016,452508860,Mirabella Portland Foundation
943260016,711016384,Mirabella at South Waterfront
943260016,450574348,Mirabella Washington Foundation
943260016,931067253,Pacific Retirement Services
943260016,472356252,Pacific Retirement Services Foundation
943260016,930453216,Rogue Valley Manor
943260016,930712867,Rogue Valley Manor Foundation
943260016,750891470,The Cumberland Rest Inc
943260016,912162130,Trinity Terrace Foundation Inc
943260016,931179254,University Retirement Community at Davis
943260016,931301816,Univ Rtrmnt Comm at Davis Foundation
943260016,813784956,MIRABELLA AT ASU INC
943260016,943008774,Bay Area Senior Services Inc
931277268,930115390,OREGON-COLUMBIA CHAPTER OF THE AGC
311587420,930942933,RVM Ashland Housing Corporation
311587420,943163349,RVM Bend Housing Corporation
311587420,943260016,RVM Bend II Housing Corporation
311587420,300315618,RVM Central Point Housing Corporation
311587420,311662208,RVM Davis Housing Corporation
311587420,943191447,RVM Eagle Point Housing Corporation
311587420,943247154,RVM Eugene Housing Corporation
311587420,311520436,RVM Fort Worth Housing Corporation
311587420,311587415,RVM Fort Worth II Housing Corporation
311587420,943136037,RVM Grants Pass Housing Corporation
311587420,311662259,RVM Grants Pass II Housing Corporation
311587420,930864466,RVM Housing Corporation
311587420,943196455,RVM Klamath Falls Housing Corporation
311587420,943194409,RVM Lively Oaks Housing Corporation
311587420,900292647,RVM Mansfield Housing Corporation
311587420,943212537,RVM Medford II Housing Corporation
311587420,311587418,RVM Medford III Housing Corporation
311587420,943162074,RVM Myrtle Creek Housing Corporation
311587420,311715321,RVM Myrtle Creek II Housing Corporation
311587420,311780332,RVM Portland Housing Corporation
311587420,300037898,RVM Portland II Housing Corporation
311587420,943212538,RVM Reedsport Housing Corporation
311587420,943179782,RVM Roseburg Housing Corporation
311587420,943212540,RVM Yreka Housing Corporation
311587420,930892261,Community Volunteer Network
311587420,391412320,Capitol Lakes Inc
311587420,383781089,Capitol Lakes Foundation
311587420,930557803,Cascade Manor Inc
311587420,931330100,Cascade Manor Foundation
311587420,930513697,Holladay Park Plaza
311587420,264529118,Holladay Park Plaza Foundation
311587420,342030255,Mirabella
311587420,452508860,Mirabella Portland Foundation
311587420,711016384,Mirabella at South Waterfront
311587420,450574348,Mirabella Washington Foundation
311587420,931067253,Pacific Retirement Services
311587420,472352652,Pacific Retirement Services Foundation
311587420,930453216,Rogue Valley Manor
311587420,930712867,Rogue Valley Manor Foundation
311587420,750891470,The Cumberland Rest Inc
311587420,912162130,Trinity Terrace Foundation
311587420,931179254,University Retirement Community at Davis
311587420,931301816,Univ Rtrmmt Comm at Davis Foundation
311587420,813784956,MIRABELLA AT ASU INC
311587420,943008774,Bay Area Senior Services Inc
911768637,930814473,NORTHWEST HOUSING ALTENATIVES INC
311715321,930942933,RVM Ashland Housing Corporation
311715321,943163349,RVM Bend Housing Corporation
311715321,943260016,RVM Bend II Housing Corporation
311715321,300315618,RVM Central Point Housing Corporation
311715321,311662208,RVM Davis Housing Corporation
311715321,943191447,RVM Eagle Point Housing Corporation
311715321,943247154,RVM Eugene Housing Corporation
311715321,311520436,RVM Fort Worth Housing Corporation
311715321,311587415,RVM Fort Worth II Housing Corporation
311715321,943136037,RVM Grants Pass Housing Corporation
311715321,311662259,RVM Grants Pass II Housing Corporation
311715321,930864466,RVM Housing Corporation
311715321,943196455,RVM Klamath Falls Housing Corporation
311715321,943194409,RVM Lively Oaks Housing Corporation
311715321,900292647,RVM Mansfield Housing Corporation
311715321,943212537,RVM Medford II Housing Corporation
311715321,311587418,RVM Medford III Housing Corporation
311715321,943162074,RVM Myrtle Creek Housing Corporation
311715321,311780332,RVM Portland Housing Corporation
311715321,300037898,RVM Portland II Housing Corporation
311715321,943212538,RVM Reedsport Housing Corporation
311715321,943179782,RVM Roseburg Housing Corporation
311715321,311587420,RVM Roseburg II Housing Corporation
311715321,943212540,RVM Yreka Housing Corporation
311715321,930892261,Community Volunteer Network
311715321,391412320,Capitol Lakes Inc
311715321,383781089,Capitol Lakes Foundation
311715321,930557803,Cascade Manor Inc
311715321,931330100,Cascade Manor Foundation
311715321,930513697,Holladay Park Plaza
311715321,264529118,Holladay Park Plaza Foundation
311715321,342030255,Mirabella
311715321,452508860,Mirabella Portland Foundation
311715321,711016384,Mirabella at South Waterfront
311715321,450574348,Mirabella Washington Foundation
311715321,931067253,Pacific Retirement Services
311715321,472352652,Pacific Retirement Services Foundation
311715321,930453216,Rogue Valley Manor
311715321,930712867,Rogue Valley Manor Foundation
311715321,750891470,The Cumberland Rest Inc
311715321,912162130,Trinity Terrace Foundation Inc
311715321,931179254,University Retirement Community at Davis
311715321,931301816,Univ Rtrmnt Comm at Davis Foundation
311715321,813784956,MIRABELLA AT ASU INC
311715321,943008774,Bay Area Senior Services Inc
943191447,930942933,RVM Ashland Housing Corporation
943191447,943163349,RVM Bend Housing Corporation
943191447,943260016,RVM Bend II Housing Corporation
943191447,300315618,RVM Central Point Housing Corporation
943191447,311662208,RVM Davis Housing Corporation
943191447,943247154,RVM Eugene Housing Corporation
943191447,311520436,RVM Fort Worth Housing Corporation
943191447,311587415,RVM Fort Worth II Housing Corporation
943191447,943136037,RVM Grants Pass Housing Corporation
943191447,311662259,RVM Grants Pass II Housing Corporation
943191447,930864466,RVM Housing Corporation
943191447,943196455,RVM Klamath Falls Housing Corporation
943191447,943194409,RVM Lively Oaks Housing Corporation
943191447,900292647,RVM Mansfield Housing Corporation
943191447,943212537,RVM Medford II Housing Corporation
943191447,311587418,RVM Medford III Housing Corporation
943191447,943162074,RVM Myrtle Creek Housing Corporation
943191447,311715321,RVM Myrtle Creek II Housing Corporation
943191447,311780332,RVM Portland Housing Corporation
943191447,300037898,RVM Portland II Housing Corporation
943191447,943212538,RVM Reedsport Housing Corporation
943191447,943179782,RVM Roseburg Housing Corporation
943191447,311587420,RVM Roseburg II Housing Corporation
943191447,943212540,RVM Yreka Housing Corporation
943191447,930892261,Community Volunteer Network
943191447,391412320,Capitol Lakes Inc
943191447,383781089,Capitol Lakes Foundation
943191447,930557803,Cascade Manor Inc
943191447,931330100,Cascade Manor Foundation
943191447,930513697,Holladay Park Plaza
943191447,264529118,Holladay Park Plaza Foundation
943191447,342030255,Mirabella
943191447,452508860,Mirabella Portland Foundation
943191447,711016384,Mirabella at South Waterfront
943191447,450574348,Mirabella Washington Foundation
943191447,931067253,Pacific Retirement Services
943191447,472352652,Pacific Retirement Services Foundation
943191447,930453216,Rogue Valley Manor
943191447,930712867,Rogue Valley Manor Foundation
943191447,750891470,The Cumberland Rest Inc
943191447,912162130,Trinity Terrace Foundation Inc
943191447,931179254,University Retirement Community at Davis
943191447,931301816,Univ Rtrmnt Comm at Davis Foundation
943191447,813784956,MIRABELLA AT ASU INC
943191447,943008774,Bay Area Senior Services Inc
931306043,931006586,Health Care for All Oregon Action
202789741,931171184,ARCHBISHOP FRANCIS N BLANCHET SCHOOL
202789741,203871673,BLANCHET CATHOLIC SCHOOL PROPERTY FOUNDA
237052987,930425880,SALEM ACADEMY
930890225,930770054,CASCADIA BEHAVIORAL HEALTHCARE
930890225,931138328,CASCADIA HOUSING INC
930890225,931098816,ALPINE EAST INC
930890225,931218274,COBURN WOODS INC
930890225,931171601,THREE WEST HOUSING INC
930890225,931134276,ECUNET HOUSING INC
814624043,931176109,Oregon Health & Science University
814624043,237083114,Oregon Health & Science University Found
814624043,930508781,Sky Lakes Medical Center
931140932,930665396,ACCESS INC
202344144,943395473,CARITAS COMMUNITY HOUSING CORP
202344144,930386801,CATHOLIC CHARITIES
936041250,936000142,ZION LUTHERAN CHURCH
931171601,930770054,CASCADIA BEHAVIORAL HEALTHCARE
931171601,931138328,CASCADIA HOUSING INC
931171601,931098816,ALPINE EAST INC
931171601,931218274,COBURN WOODS INC
931171601,930890225,MT HOOD SPECIAL HOUSING INC
931171601,931134276,ECUNET HOUSING INC
311662259,930942933,RVM Ashland Housing Corporation
311662259,943163349,RVM Bend Housing Corporation
311662259,943260016,RVM Bend II Housing Corporation
311662259,300315618,RVM Central Point Housing Corporation
311662259,311662208,RVM Davis Housing Corporation
311662259,943191447,RVM Eagle Point Housing Corporation
311662259,943247154,RVM Eugene Housing Corporation
311662259,311520436,RVM Fort Worth Housing Corporation
311662259,311587415,RVM Fort Worth II Housing Corporation
311662259,943136037,RVM Grants Pass Housing Corporation
311662259,930864466,RVM Housing Corporation
311662259,943196455,RVM Klamath Falls Housing Corporation
311662259,943194409,RVM Lively Oaks Housing Corporation
311662259,900292647,RVM Mansfield Housing Corporation
311662259,943212537,RVM Medford II Housing Corporation
311662259,311587418,RVM Medford III Housing Corporation
311662259,943162074,RVM Myrtle Creek Housing Corporation
311662259,311715321,RVM Myrtle Creek II Housing Corporation
311662259,311780332,RVM Portland Housing Corporation
311662259,300037898,RVM Portland II Housing Corporation
311662259,943212538,RVM Reedsport Housing Corporation
311662259,943179782,RVM Roseburg Housing Corporation
311662259,311587420,RVM Roseburg II Housing Corporation
311662259,943212540,RVM Yreka Housing Corporation
311662259,930892261,Community Volunteer Network
311662259,391412320,Capitol Lakes Inc
311662259,383781089,Capitol Lakes Foundation
311662259,930557803,Cascade Manor Inc
311662259,931330100,Cascade Manor Foundation
311662259,930513697,Holladay Park Plaza
311662259,264529118,Holladay Park Plaza Foundation
311662259,342030255,Mirabella
311662259,452508860,Mirabella Portland Foundation
311662259,711016384,Mirabella at South Waterfront
311662259,450574348,Mirabella Washington Foundation
311662259,931067253,Pacific Retirement Services
311662259,472352652,Pacific Retirement Services Foundation
311662259,930453216,Rogue Valley Manor
311662259,930712867,Rogue Valley Manor Foundation
311662259,750891470,The Cumberland Rest Inc
311662259,912162130,Trinity Terrace Foundation Inc
311662259,931179254,University Retirement Community at Davis
311662259,931301816,Univ Rtrmnt Comm at Davis Foundation
311662259,813784956,MIRABELLA AT ASU INC
311662259,943008774,Bay Area Senior Services Inc
237174336,930519736,ROTARY CLUB OF EAST PORTLAND
911923482,680544296,ATNI - FINANCIAL SERVICES
911923482,930934830,AFFIILIATED TRIBES OF NW INDIANS
930992727,470765154,ALEGENT CREIGHTON CLINIC
930992727,470757164,ALEGENT CREIGHTON HEALTH
930992727,470648586,ALEGENT CREIGHTON HEALTH FOUNDATION
930992727,470484764,ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM
930992727,420776568,ALEGENT HEALTH - COMMUNITY MEMORIAL HOSPITAL OF MISSOURI VALLEY IA
930992727,470376615,ALEGENT HEALTH - IMMANUEL MEDICAL CENTER
930992727,470399853,ALEGENT HEALTH - MEMORIAL HOSPITAL SCHUYLER
930992727,420782518,ALEGENT HEALTH - MERCY HOSPITAL CORNING IOWA
930992727,411351177,ALVERNA APARTMENTS
930992727,411850500,APPLETREE COURT
930992727,274499340,BAYLOR ST LUKE'S HEALTH VENTURES
930992727,760458535,BAYLOR ST LUKE'S MEDICAL GROUP
930992727,274005511,BELLEVILLE ST JOSEPH HEALTH CENTER
930992727,420725196,BISHOP DRUMM RETIREMENT CENTER
930992727,232187242,BORNEMANN HEALTHCARE CORPORATION
930992727,760080110,BRAZOSPORT HEALTH FOUNDATION INC
930992727,800240261,BRAZOSPORT REGIONAL PHYSICIAN SERVICES
930992727,742759890,BURLESON ST JOSEPH HEALTH CENTER
930992727,742913931,BURLESON ST JOSEPH MANOR
930992727,450227311,CARRINGTON HEALTH CENTER
930992727,840405257,CATHOLIC HEALTH INITIATIVES - COLORADO
930992727,420680448,CATHOLIC HEALTH INITIATIVES - IOWA CORP
930992727,840902211,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION
930992727,270930004,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION
930992727,460992796,CATHOLIC HEALTH INITIATIVES VIRTUAL HEALTH SERVICES
930992727,263946191,CENTENNIAL MEDICAL GROUP INC
930992727,480543724,CENTRAL KANSAS MEDICAL CENTER
930992727,271966847,CHI HEALTH CONNECT AT HOME - FARGO
930992727,271050565,CHI INSTITUTE FOR RESEARCH AND INNOVATION
930992727,202741651,CHI KENTUCKY INC
930992727,341892096,CHI LIVING COMMUNITIES
930992727,822748395,CHI Memorial Hospital - Georgia
930992727,451261716,CHI NATIONAL HOME CARE
930992727,452532084,CHI NATIONAL SERVICES
930992727,363233121,CHI NEBRASKA
930992727,232342997,CHI ST JOSEPH CHILDREN'S HEALTH
930992727,710897107,CHI ST JOSEPH'S CHILDREN
930992727,741161938,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER
930992727,710236913,CHI ST VINCENT HOSPITAL HOT SPRINGS
930992727,261125064,CHI ST VINCENT HOT SPRINGS
930992727,261125131,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS
930992727,470617373,COMMONSPIRIT HEALTH
930992727,237419853,COMMUNITY LIMITED CARE DIALYSIS CENTER
930992727,421294399,COMMUNITY MEMORIAL HOSPITAL MEDICAL SERVICE FOUNDATION
930992727,611400619,CONTINUING CARE HOSPITAL
930992727,454736213,East Texas Clinical Services
930992727,910715805,ENUMCLAW REGIONAL HOSPITAL ASSOCIATION
930992727,611345363,FLAGET HEALTHCARE INC
930992727,562351341,FLAGET MEMORIAL HOSPITAL FOUNDATION INC
930992727,341931806,FRANCISCAN CARE CENTER
930992727,911145592,FRANCISCAN FOUNDATION
930992727,910564491,FRANCISCAN HEALTH SYSTEM
930992727,431882377,FRANCISCAN HEALTH VENTURES FKA SJMGROUP
930992727,911939739,FRANCISCAN MEDICAL GROUP
930992727,391093829,FRANCISCAN VILLA OF SOUTH MILWAUKEE INC
930992727,450227752,GARRISON MEMORIAL HOSPITAL
930992727,201536108,GLOBAL HEALTH INITIATIVES
930992727,311778403,GOOD SAMARITAN COLLEGE OF NURSING & HEALTH SCIENCE
930992727,311206047,GOOD SAMARITAN FOUNDATION OF CINCINNATI INC
930992727,310536981,GOOD SAMARITAN HOSPITAL
930992727,470379755,GOOD SAMARITAN HOSPITAL
930992727,470659443,GOOD SAMARITAN HOSPITAL FOUNDATION
930992727,237296923,GOOD SAMARITAN HOSPITAL FOUNDATION - DAYTON
930992727,910565546,HARRISON MEDICAL CENTER
930992727,911197626,HARRISON MEDICAL CENTER FOUNDATION
930992727,760761782,HEALTHCARE AND WELLNESS FOUNDATION
930992727,910712166,HIGHLINE MEDICAL CENTER
930992727,421323808,HOUSE OF MERCY
930992727,611029768,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE INC
930992727,611352729,KENTUCKYONE HEALTH MEDICAL GROUP INC
930992727,611029769,KENTUCKYONE HEALTH INC
930992727,410758434,LAKEWOOD HEALTH CENTER
930992727,411893795,LAKEWOOD REGIONAL HEALTHCARE FOUNDATION
930992727,930821381,LINUS OAKES INC
930992727,820558836,LISBON AREA HEALTH SERVICES
930992727,820563768,LUFKIN VISION ACQUISITIONS
930992727,742761145,MADISON ST JOSEPH HEALTH CENTER
930992727,610654635,MADONNA MANOR INC
930992727,621839548,MEMORIAL HEALTH CARE SYSTEM FOUNDATION INC
930992727,620532345,MEMORIAL HEALTH CARE SYSTEM INC
930992727,030417049,MEMORIAL HEALTH PARTNERS FOUNDATION INC
930992727,750755367,MEMORIAL HEALTH SYSTEM OF EAST TEXAS
930992727,760436439,MEMORIAL MEDICAL CENTER - LIVINGSTON
930992727,752663904,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE
930992727,752721155,MEMORIAL MULTISPECIALTY ASSOCIATES
930992727,752492741,MEMORIAL SPECIALTY HOSPITAL
930992727,426076069,MERCY AUXILIARY OF CENTRAL IOWA
930992727,421193699,MERCY CLINICS INC
930992727,421511682,MERCY COLLEGE OF HEALTH SCIENCES
930992727,237358794,MERCY FOUNDATION OF DES MOINES IA
930992727,936088946,MERCY FOUNDATION INC
930992727,421461064,MERCY HEALTH CARE FOUNDATION
930992727,450435338,MERCY HEALTHCARE FOUNDATION
930992727,421178204,MERCY HOSPITAL FOUNDATION COUNCIL BLUFFS
930992727,450227012,MERCY HOSPITAL OF DEVILS LAKE
930992727,352367360,MERCY HOSPITAL OF DEVILS LAKE FOUNDATION
930992727,450226553,MERCY HOSPITAL OF VALLEY CITY
930992727,450231183,MERCY MEDICAL CENTER
930992727,420680308,MERCY MEDICAL CENTER - CENTERVILLE
930992727,421470935,MERCY MEDICAL CENTER - NEWTON DBA SKIFF MEDICAL CENTER
930992727,930386868,MERCY MEDICAL CENTER INC
930992727,450381803,MERCY MEDICAL FOUNDATION
930992727,392031968,NEBRASKA HEART HOSPITAL
930992727,450439894,North Central Health Care Alliance dba PrimeCare Health Group
930992727,450231675,OAKES COMMUNITY HOSPITAL
930992727,710966606,OAKES COMMUNITY HOSPITAL FOUNDATION
930992727,752493116,PINEYWOODS MEDICAL DEVELOPMENT CORP
930992727,341658625,PROVIDENCE CARE CENTER
930992727,341826099,PROVIDENCE CARE CENTERS
930992727,341896807,PROVIDENCE RESIDENTIAL COMMUNITY CORPORATION
