year,ein,object_id,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2019,930146820,201811169349300946,JEFF MILLER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930146820,201811169349300946,MARK WALL,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930146820,201811169349300946,CHARLIE WATERMAN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930146820,201811169349300946,WILL CHANDLER,,,VICE PRESIDE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930146820,201811169349300946,PAT FADDEN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930146820,201811169349300946,BOB WALLIS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930146820,201811169349300946,RYAN BRONSON,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930146820,201811169349300946,MARK OLSON,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,JUSTIN FREEMAN,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,943029559,201842189349300969,SUSAN SCHECHTER,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,943029559,201842189349300969,RYAN WIST,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,943029559,201842189349300969,LYNNE YOUNGBAR,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,EMMA SIROIS,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,STEVE CRIDER,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,KELLEE JAMES,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,BILL TRACY,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,CHRIS SCHREINER,,,Executive Dir.,103725,0,14958,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,943029559,201842189349300969,RENEE KEMPKA,,,DIRECTOR OF FIN,89171,0,8729,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,943029559,201842189349300969,JUSTIN FREEMAN,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,943029559,201842189349300969,SUSAN SCHECHTER,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,943029559,201842189349300969,RYAN WIST,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,943029559,201842189349300969,LYNNE YOUNGBAR,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,EMMA SIROIS,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,STEVE CRIDER,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,KELLEE JAMES,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,BILL TRACY,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,943029559,201842189349300969,CHRIS SCHREINER,,,Executive Dir.,103725,0,14958,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,943029559,201842189349300969,RENEE KEMPKA,,,DIRECTOR OF FIN,89171,0,8729,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911806451,201802409349300220,JOHN W BYERS,,,BOARD CHAIR,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911806451,201802409349300220,LINDA OMEG,,,VICE CHAIR,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911806451,201802409349300220,MICHAEL COURTNEY,,,SEC. TREAS.,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911806451,201802409349300220,JOHN HUTCHISON,,,DIRECTOR,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911806451,201802409349300220,CARLA CHAMBERLAIN,,,BOARD MEMBER,1000,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911806451,201802409349300220,JOHN W BYERS,,,BOARD CHAIR,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911806451,201802409349300220,LINDA OMEG,,,VICE CHAIR,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911806451,201802409349300220,MICHAEL COURTNEY,,,SEC. TREAS.,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911806451,201802409349300220,JOHN HUTCHISON,,,DIRECTOR,6000,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911806451,201802409349300220,CARLA CHAMBERLAIN,,,BOARD MEMBER,1000,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,931245000,201921339349101777,ANTOINETTE K ARENZ,,,TRUSTEE,140000,,0,IRS990PF,PFOffcrDrTrstKyEmpl,,,,,,
2019,931245000,201921339349101777,SCOTT G KLUSMANN,,,TRUSTEE,140000,,0,IRS990PF,PFOffcrDrTrstKyEmpl,,,,,,
2019,931245000,201921339349101777,ANTOINETTE K ARENZ,,,TRUSTEE,140000,,0,IRS990PF,PFOffcrDrTrstKyEmpl,,,,,,
2019,931245000,201921339349101777,SCOTT G KLUSMANN,,,TRUSTEE,140000,,0,IRS990PF,PFOffcrDrTrstKyEmpl,,,,,,
2019,237115003,201921239349301587,REBEKAH LAMBERT,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,237115003,201921239349301587,TRACY ELLIS,,,VICE PRESIDE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,237115003,201921239349301587,ERIK VAN HOUTEN,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,237115003,201921239349301587,WENDY DAME,,,PAST PRESIDE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,CHRIS CUNNINGHAM,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,DR DAVID DEHAAS,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,JACOB FOX,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,GERRY GAYDOS,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,PRISCILLA GOULD,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,MELINDA GRIER,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,CHRIS PAGE,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SUJATA SANGHVI,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SANDRA SCHEETZ,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,BRAD SMITH,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SEBASTIAN TAPIA,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SUSAN BAN,,,EXECUTIVE DI,103116,0,7731,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,237115003,201921239349301587,KATHLEEN BROADHURST,,,CONTROLLER,25727,0,1359,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,237115003,201921239349301587,REBEKAH LAMBERT,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,237115003,201921239349301587,TRACY ELLIS,,,VICE PRESIDE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,237115003,201921239349301587,ERIK VAN HOUTEN,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,237115003,201921239349301587,WENDY DAME,,,PAST PRESIDE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,CHRIS CUNNINGHAM,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,DR DAVID DEHAAS,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,JACOB FOX,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,GERRY GAYDOS,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,PRISCILLA GOULD,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,MELINDA GRIER,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,CHRIS PAGE,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SUJATA SANGHVI,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SANDRA SCHEETZ,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,BRAD SMITH,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SEBASTIAN TAPIA,,,MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,237115003,201921239349301587,SUSAN BAN,,,EXECUTIVE DI,103116,0,7731,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,237115003,201921239349301587,KATHLEEN BROADHURST,,,CONTROLLER,25727,0,1359,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,980162025,201931559349300528,PAUL NIKEL,,,BOARD CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,ALAN BOSSEAR,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,TOSHIKO KWOK,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,DAVID WAKABAYASHI,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,HIROSHI TANAKA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,TORU NAKAGAWA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,KATHLEEN RIGGINS,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,OLIVER WRIGHT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,KAREN KATAYAMA,,,BOARD SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,MUTSUMI TAKASE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,JERRY HALVORSEN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,TEIJI MIDORIKAWA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,BARRY RATZLIFF,,,HEAD MASTER,110584,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,KEN LUIS TOBE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,PHILIP SEATON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,JUSTIN TULL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,HIDEYUKI IMA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,YUKIKO SAKAI,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,YOKO WALKER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,AYA TAKAHASHI,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,BRIAN NEILSEN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,YUKARI RAFTER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,JOHN BARTON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,MAYUMI KAWAHARA-PARK,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,MARK HAMILTON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,PHRED KAUFMAN,,,AUDITOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,CRAIG MEIKLE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,ROBERT PICKETT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,PAUL NIKEL,,,BOARD CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,ALAN BOSSEAR,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,TOSHIKO KWOK,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,DAVID WAKABAYASHI,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,HIROSHI TANAKA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,TORU NAKAGAWA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,KATHLEEN RIGGINS,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,OLIVER WRIGHT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,KAREN KATAYAMA,,,BOARD SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,MUTSUMI TAKASE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,JERRY HALVORSEN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,TEIJI MIDORIKAWA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,BARRY RATZLIFF,,,HEAD MASTER,110584,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,KEN LUIS TOBE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,PHILIP SEATON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,JUSTIN TULL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,HIDEYUKI IMA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,YUKIKO SAKAI,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,YOKO WALKER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,AYA TAKAHASHI,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,BRIAN NEILSEN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,YUKARI RAFTER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,JOHN BARTON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,MAYUMI KAWAHARA-PARK,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,MARK HAMILTON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,PHRED KAUFMAN,,,AUDITOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,CRAIG MEIKLE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,980162025,201931559349300528,ROBERT PICKETT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,KEN EDWARDS,,,BOARD CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930624672,201813339349301031,ANITA POHLSCHNEIDER,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930624672,201813339349301031,DIANE MEISENHEIMER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,MICHAEL GARONE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,VICKI WRIGHT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,CANDACE KRAUSE DMD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,RHONDA HILLS CPA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,CORRIE ETHEREDGE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,CAMILO SANCHEZ,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,ZACH PEREZ,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,SUE ELDER,,,EXECUTIVE DIRECTOR,82472,0,12977,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930624672,201813339349301031,CANDACE CLARKE,,,FINANCE DIRECTOR,57778,0,11888,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930624672,201813339349301031,LAURA PACEWIC,,,FINANCE DIRECTOR,525,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930624672,201813339349301031,KEN EDWARDS,,,BOARD CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930624672,201813339349301031,ANITA POHLSCHNEIDER,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930624672,201813339349301031,DIANE MEISENHEIMER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,MICHAEL GARONE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,VICKI WRIGHT,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,CANDACE KRAUSE DMD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,RHONDA HILLS CPA,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,CORRIE ETHEREDGE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,CAMILO SANCHEZ,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,ZACH PEREZ,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930624672,201813339349301031,SUE ELDER,,,EXECUTIVE DIRECTOR,82472,0,12977,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930624672,201813339349301031,CANDACE CLARKE,,,FINANCE DIRECTOR,57778,0,11888,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930624672,201813339349301031,LAURA PACEWIC,,,FINANCE DIRECTOR,525,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,822399486,201843189349312969,,John Niemeyer,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,822399486,201843189349312969,,Ginger Niemeyer,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,822399486,201843189349312969,,Max Williams,,Treasurer,0,378685,72344,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,822399486,201843189349312969,,Sue Miller,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,822399486,201843189349312969,,Tom Nielsen,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,822399486,201843189349312969,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,203146,34269,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,822399486,201843189349312969,,Ray Klinke,,Assistant Secretary/Treasurer,0,99659,36434,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,822399486,201843189349312969,,Max Williams,,Treasurer,0,451029,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,822399486,201843189349312969,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,237415,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,822399486,201843189349312969,,John Niemeyer,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,822399486,201843189349312969,,Ginger Niemeyer,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,822399486,201843189349312969,,Max Williams,,Treasurer,0,378685,72344,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,822399486,201843189349312969,,Sue Miller,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,822399486,201843189349312969,,Tom Nielsen,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,822399486,201843189349312969,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,203146,34269,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,822399486,201843189349312969,,Ray Klinke,,Assistant Secretary/Treasurer,0,99659,36434,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,822399486,201843189349312969,,Max Williams,,Treasurer,0,451029,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,822399486,201843189349312969,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,237415,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,270294759,201940299349300234,MICHAEL GRIFFITHS,,,PRESIDENT,0,563326,26617,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,270294759,201940299349300234,DIANA GERNHART,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,270294759,201940299349300234,TRENT GREEN,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,270294759,201940299349300234,BRENT CHERNE,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,BILL MORGAN MD,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,MARK EGNER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,MIKE BARSOTTI MD,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,SARAH JENSEN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,TOM LORISH MD,,,CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,270294759,201940299349300234,MICHAEL GRIFFITHS,,,PRESIDENT,0,589943,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,270294759,201940299349300234,MICHAEL GRIFFITHS,,,PRESIDENT,0,563326,26617,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,270294759,201940299349300234,DIANA GERNHART,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,270294759,201940299349300234,TRENT GREEN,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,270294759,201940299349300234,BRENT CHERNE,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,BILL MORGAN MD,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,MARK EGNER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,MIKE BARSOTTI MD,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,SARAH JENSEN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,270294759,201940299349300234,TOM LORISH MD,,,CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,270294759,201940299349300234,MICHAEL GRIFFITHS,,,PRESIDENT,0,589943,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930561977,201900089349302180,edward gormley,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930561977,201900089349302180,rick bosch,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930561977,201900089349302180,steve lennon,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930561977,201900089349302180,DAVID SONNENBURG,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930561977,201900089349302180,frank wall,,,trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930561977,201900089349302180,john nyssen,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
