year,ein,object_id,form,source,compensation,income,revenue,assets,expenses
2018,911766978,201910329349200621,IRS990EZ,ez_part_i,0,-4048,40219,23378,44267
2018,811677322,201833199349207343,IRS990EZ,ez_part_i,15000,-5116,97176,5701,102292
2018,930830738,201902819349200765,IRS990EZ,ez_part_i,0,6586,77822,131251,71236
2018,510157380,201912189349200951,IRS990EZ,ez_part_i,0,-10126,77797,93372,87923
2018,562459428,201930229349200603,IRS990EZ,ez_part_i,45732,6016,70415,56320,64399
2018,264715130,201843199349208849,IRS990EZ,ez_part_i,0,38366,75491,101308,37125
2018,273443528,201831149349200408,IRS990EZ,ez_part_i,42347,11869,74297,42083,62428
2018,237005940,201940529349300734,IRS990,part_i,0,6478,64641,50255,58163
2018,930593461,201843179349203244,IRS990EZ,ez_part_i,0,9492,34405,96132,24913
2018,936182627,201823529349100507,IRS990PF,pf_part_i,0,0,41221,,56130
2018,930779612,201941299349200624,IRS990EZ,ez_part_i,0,-22646,77556,31796,100202
2018,931304909,201942139349200534,IRS990EZ,ez_part_i,0,-20437,53321,17862,73758
2018,061706401,201843199349318259,IRS990,part_i,99374,-21377,102770,150997,124147
2018,931094615,201823179349305287,IRS990,part_i,0,-391953,54501,180661,446454
2018,455413084,201922199349200017,IRS990EZ,ez_part_i,0,18900,77321,78953,58421
2018,900812193,201911969349200896,IRS990EZ,ez_part_i,0,-3080,77285,10969,80365
2018,822267227,201931419349200728,IRS990EZ,ez_part_i,0,48506,49118,48506,612
2018,205969971,201802769349200030,IRS990EZ,ez_part_i,0,639,78574,164275,77935
2018,931264245,201823159349200212,IRS990EZ,ez_part_i,0,10745,75046,197942,64301
2018,475143027,201810969349100006,IRS990PF,pf_part_i,0,0,74000,,0
2018,936055251,201922539349200347,IRS990EZ,ez_part_i,1500,27250,77090,106073,49840
2018,931247149,201931969349100803,IRS990PF,pf_part_i,0,0,46417,,80195
2018,931186245,201900589349200335,IRS990EZ,ez_part_i,0,15888,58531,64094,42643
2018,931122563,201901359349310450,IRS990,part_i,36243,-60115,77055,116716,137170
2018,020667840,201931299349301638,IRS990,part_i,0,-64485,69288,1512357,133773
2018,931163543,201931229349200963,IRS990EZ,ez_part_i,0,44983,76988,487576,32005
2018,943171872,201942739349201054,IRS990EZ,ez_part_i,0,-6678,72456,124596,79134
2018,930968954,201900779349200720,IRS990EZ,ez_part_i,0,18123,70171,41976,52048
2018,261447419,201900639349200205,IRS990EZ,ez_part_i,0,8933,76900,35334,67967
2018,061709222,201932639349200823,IRS990EZ,ez_part_i,0,57932,76895,82435,18963
2018,943114966,201843399349200119,IRS990EZ,ez_part_i,0,23437,76821,-95657,53384
2018,930523423,201902829349200795,IRS990EZ,ez_part_i,0,12091,76808,83495,64717
2018,931213218,201940649349200119,IRS990EZ,ez_part_i,0,2546,76745,23183,74199
2018,465272912,201941499349200809,IRS990EZ,ez_part_i,0,7505,66933,34385,59428
2018,461213739,201823189349206517,IRS990EZ,ez_part_i,0,18197,199084,214249,180887
2018,474076985,201941359349202124,IRS990EZ,ez_part_i,0,8188,75232,14006,67044
2018,300551360,201902269349200970,IRS990EZ,ez_part_i,0,13925,76479,62195,62554
2018,930692078,201920729349300617,IRS990,part_i,33259,-5487,76468,24961,81955
2018,931263039,201830829349200603,IRS990EZ,ez_part_i,57471,-29140,76392,260305,105532
2018,931330075,201813119349201491,IRS990EZ,ez_part_i,0,54340,188398,127084,134058
2018,262032672,201910679349200311,IRS990EZ,ez_part_i,0,-3563,81971,12963,85534
2018,651230155,201912089349200306,IRS990EZ,ez_part_i,0,12114,68576,56672,56462
2018,936038539,201921689349200737,IRS990EZ,ez_part_i,1000,3011,38124,275242,35113
2018,930972140,201843049349200639,IRS990EZ,ez_part_i,3288,9493,55804,71224,46311
2018,931219380,201941059349200129,IRS990EZ,ez_part_i,0,12729,71500,23797,58771
2018,930759403,201901929349200035,IRS990EZ,ez_part_i,0,19575,76148,124258,56573
2018,930931273,201810449349200816,IRS990EZ,ez_part_i,0,679,76210,16407,75531
2018,471809162,201920169349100007,IRS990PF,pf_part_i,0,0,76100,,68370
2018,930878256,201823059349201302,IRS990EZ,ez_part_i,0,8715,43317,17355,34602
2018,936037446,201931369349200923,IRS990EZ,ez_part_i,0,2868,75972,217667,73104
2018,943129626,201703189349102375,IRS990PF,pf_part_i,0,0,277442,,84402
2018,930740911,201912549349201006,IRS990EZ,ez_part_i,48474,-1113,75908,45039,77021
2018,223887940,201942749349200124,IRS990EZ,ez_part_i,0,19601,75545,54036,55944
2018,931136507,201941359349306189,IRS990,part_i,0,20614,61520,286310,40906
2018,931018752,201802919349200235,IRS990EZ,ez_part_i,0,-403,17484,69147,17887
2018,930908463,201833349349200108,IRS990EZ,ez_part_i,39121,-2622,62341,125013,64963
2018,930849210,201921299349200227,IRS990EZ,ez_part_i,0,-5320,41199,59205,46519
2018,943344711,201910399349200801,IRS990EZ,ez_part_i,0,32667,75349,51314,42682
2018,930349181,201920429349200572,IRS990EZ,ez_part_i,0,-2156,38335,191023,40491
2018,260820043,201822559349200862,IRS990EZ,ez_part_i,0,7790,75244,16172,67454
2018,527114458,201912189349200866,IRS990EZ,ez_part_i,54160,1461,75191,11913,73730
2018,911786591,201923049349300522,IRS990,part_i,19451,19321,67991,794301,48670
2018,320500700,201931309349201523,IRS990EZ,ez_part_i,0,1783,57541,45585,55758
2018,930987733,201940789349200314,IRS990EZ,ez_part_i,0,-27528,75015,46215,102543
2018,274022146,201920689349200707,IRS990EZ,ez_part_i,45629,-5091,74988,19506,80079
2018,930768332,201813139349201061,IRS990EZ,ez_part_i,0,7574,37131,186318,29557
2018,208440330,201803119349201235,IRS990EZ,ez_part_i,3571,-5846,53711,42371,59557
2018,936024030,201901359349313525,IRS990,part_i,0,-109110,74724,1635969,183834
2018,931014726,201823519349200127,IRS990EZ,ez_part_i,0,10723,74689,62163,63966
2018,936030170,201930539349300943,IRS990,part_i,0,45,74603,572721,74558
2018,261596296,201802169349200505,IRS990EZ,ez_part_i,0,36668,74518,29016,37850
2018,455275219,201901339349204960,IRS990EZ,ez_part_i,22366,-487,62070,175648,62557
2018,270737022,201901339349204635,IRS990EZ,ez_part_i,22588,14336,73736,30442,59400
2018,930806335,201843109349201319,IRS990EZ,ez_part_i,0,-10538,32899,104183,43437
2018,936042650,201900159349200535,IRS990EZ,ez_part_i,0,5449,75515,59769,70066
2018,931116398,201802189349200960,IRS990EZ,ez_part_i,0,-4126,66390,165987,70516
2018,930224029,201911339349306826,IRS990,part_i,8793,5986,74139,725930,68153
2018,237316276,201911339349204756,IRS990EZ,ez_part_i,0,6019,76836,83219,70817
2018,936031823,201931289349301798,IRS990,part_i,25927,-54813,63841,2113854,118654
2018,203869186,201841599349200119,IRS990EZ,ez_part_i,0,22193,49536,47000,27343
2018,931160165,201821369349201137,IRS990EZ,ez_part_i,0,14030,77032,24277,63002
2018,841616819,201930669349200543,IRS990EZ,ez_part_i,0,18759,73883,110028,55124
2018,931298975,201921349349206002,IRS990EZ,ez_part_i,0,-3914,73772,55912,77686
2018,931164126,201900319349200540,IRS990EZ,ez_part_i,0,13822,73763,38377,59941
2018,352353909,201932569349200333,IRS990EZ,ez_part_i,0,-1608,73757,85839,75365
2018,912106669,201831319349201718,IRS990EZ,ez_part_i,35364,10472,61066,10460,50594
2018,510185145,201941939349200409,IRS990EZ,ez_part_i,34562,5511,73649,159443,68138
2018,930729779,201823049349200332,IRS990EZ,ez_part_i,0,-17293,73573,406584,90866
2018,300191594,201812969349301206,IRS990,part_i,0,-29259,72868,1113066,102127
2018,930418850,201920749349200447,IRS990EZ,ez_part_i,0,7813,73487,46085,65674
2018,463534442,201920929349300867,IRS990,part_i,0,-8422,73303,5843532,81725
2018,943114125,201941339349204694,IRS990EZ,ez_part_i,29710,8848,73299,25986,64451
2018,936025372,201822439349300877,IRS990,part_i,0,13681,73227,40039,59546
2018,930340324,201900239349200520,IRS990EZ,ez_part_i,0,4315,63545,96793,59230
2018,911829996,201942249349301919,IRS990,part_i,0,-58122,73076,3794530,131198
2018,464617953,201920329349200002,IRS990EZ,ez_part_i,39758,-8789,72987,14631,81776
2018,910972417,201930109349200018,IRS990EZ,ez_part_i,0,10370,72979,77188,62609
2018,812563221,201813399349200501,IRS990EZ,ez_part_i,16500,26501,72978,54149,46477
2018,205896121,201813489349200536,IRS990EZ,ez_part_i,0,13608,72973,17637,59365
2018,311763132,201941929349200224,IRS990EZ,ez_part_i,0,-2511,58542,24476,61053
2018,461557264,201941359349207124,IRS990EZ,ez_part_i,0,10068,72724,32413,62656
2018,930359271,201811599349300131,IRS990,part_i,0,141483,161045,1153971,19562
2018,237269836,201843069349201309,IRS990EZ,ez_part_i,34000,4237,66237,23429,62000
2018,237122654,201901799349300305,IRS990,part_i,9382,-30207,72637,730146,102844
2018,205309445,201912139349200321,IRS990EZ,ez_part_i,0,-10130,55948,92644,66078
2018,943112659,201921359349203502,IRS990EZ,ez_part_i,63027,-14637,72570,154567,87207
2018,930588525,201921349349205487,IRS990EZ,ez_part_i,5350,7731,72271,262141,64540
2018,936039838,201942429349100704,IRS990PF,pf_part_i,0,0,72474,,100718
2018,930993572,201941349349102419,IRS990PF,pf_part_i,0,0,72449,,169846
2018,208847566,201911339349200826,IRS990EZ,ez_part_i,0,10699,72415,107074,61716
2018,260098850,201801169349200340,IRS990EZ,ez_part_i,32670,2705,70587,47249,67882
2018,930348424,201823179349304862,IRS990,part_i,2400,97767,128251,557592,30484
2018,931294467,201940659349200139,IRS990EZ,ez_part_i,0,3258,72339,46053,69081
2018,311082256,201941339349200334,IRS990EZ,ez_part_i,0,21630,62727,454515,41097
2018,432028495,201910879349200216,IRS990EZ,ez_part_i,0,8478,68057,39733,59579
2018,311775216,201940579349200409,IRS990EZ,ez_part_i,56271,-18985,72181,284627,91166
2018,936082269,201823199349208702,IRS990EZ,ez_part_i,0,18885,75207,53306,56322
2018,470848781,201920439349200852,IRS990EZ,ez_part_i,0,7121,71950,51788,64829
2018,931181563,201843089349200204,IRS990EZ,ez_part_i,33185,2195,47989,57043,45794
2018,943113835,201902289349200600,IRS990EZ,ez_part_i,15501,2894,58104,13371,55210
2018,720478319,201923049349201152,IRS990EZ,ez_part_i,39362,14397,71716,130343,57319
2018,331054969,201831329349300213,IRS990,part_i,0,-33542,71835,1394488,105377
2018,936022987,201833189349204438,IRS990EZ,ez_part_i,0,5651,56880,59391,51229
2018,800702135,201842859349201104,IRS990EZ,ez_part_i,0,-6107,79559,41297,85666
2018,930547433,201811349349202411,IRS990EZ,ez_part_i,0,10270,68659,111700,58389
2018,930417029,201842959349200614,IRS990EZ,ez_part_i,7800,-14713,46778,72871,61491
2018,710897497,201902569349200950,IRS990EZ,ez_part_i,28176,-8588,44775,32604,53363
2018,931302432,201823199349307292,IRS990,part_i,0,-48520,42622,1822534,91142
2018,931233122,201910529349200441,IRS990EZ,ez_part_i,0,-3023,36756,63322,39779
2018,753080261,201911299349201231,IRS990EZ,ez_part_i,0,-16100,69674,122638,85774
2018,931209646,201822839349201252,IRS990EZ,ez_part_i,0,-5400,70610,434564,76010
2018,930771871,201803199349318835,IRS990,part_i,0,17224,87422,182210,70198
2018,237422295,201911699349200331,IRS990EZ,ez_part_i,8098,24264,71204,196135,46940
2018,954601798,201900849349200800,IRS990EZ,ez_part_i,70000,-25718,71191,188090,96909
2018,453674583,201843539349200514,IRS990EZ,ez_part_i,0,-8759,67652,17420,76411
2018,943250882,201823319349200307,IRS990EZ,ez_part_i,0,55422,71098,148579,15676
2018,711053306,201942269349200424,IRS990EZ,ez_part_i,0,2760,31227,213898,28467
2018,936033187,201942109349200244,IRS990EZ,ez_part_i,0,8239,69858,37825,61619
2018,931276892,201821349349202457,IRS990EZ,ez_part_i,0,-13421,66919,28333,80340
2018,473926085,201831339349200013,IRS990EZ,ez_part_i,0,11387,75848,23726,64461
2018,464722188,201931349349205633,IRS990EZ,ez_part_i,0,5650,70953,1249,65303
2018,931090242,201831099349200023,IRS990EZ,ez_part_i,0,3359,68075,17437,64716
2018,383823985,201942769349200039,IRS990EZ,ez_part_i,0,-14794,33817,99915,48611
2018,870694761,201843159349200004,IRS990EZ,ez_part_i,0,3187,81535,84127,78348
2018,270670834,201911169349200011,IRS990EZ,ez_part_i,26129,9447,70255,61116,60808
2018,472781802,201803179349202190,IRS990EZ,ez_part_i,0,860,46654,51925,45794
2018,237448458,201832489349200223,IRS990EZ,ez_part_i,9000,5263,70559,69722,65296
2018,936098896,201941289349201034,IRS990EZ,ez_part_i,0,35590,47450,145920,11860
2018,311702111,201821929349300817,IRS990,part_i,0,-33636,70515,361956,104151
2018,931085680,201832779349200873,IRS990EZ,ez_part_i,0,-4256,70366,304759,74622
2018,911820614,201811449349200636,IRS990EZ,ez_part_i,4585,20118,43528,120037,23410
2018,943130769,201811179349200041,IRS990EZ,ez_part_i,0,19814,88959,129183,69145
2018,931284549,201902499349101205,IRS990PF,pf_part_i,0,0,68857,,117983
2018,930518278,201901349349202625,IRS990EZ,ez_part_i,0,-2030,70099,90388,72129
2018,870762482,201920539349200427,IRS990EZ,ez_part_i,21000,8594,70085,26423,61491
2018,936027198,201911229349301671,IRS990,part_i,0,-2446,38997,454224,41443
2018,460564082,201941349349104264,IRS990PF,pf_part_i,0,0,69944,,29403
2018,931264173,201823189349313507,IRS990,part_i,0,676,80039,20150,79363
2018,200461816,201941969349100434,IRS990PF,pf_part_i,6000,0,33830,,32744
2018,931283813,201921339349103307,IRS990PF,pf_part_i,0,0,69712,,69712
2018,455303630,201901359349206670,IRS990EZ,ez_part_i,0,18168,67083,44772,48915
2018,461047083,201913019349200321,IRS990EZ,ez_part_i,0,-17378,69652,26616,87030
2018,931151538,201943049349200234,IRS990EZ,ez_part_i,0,1348,63938,41789,62590
2018,272522386,201833179349202343,IRS990EZ,ez_part_i,0,7373,57166,84635,49793
2018,931140898,201841389349200714,IRS990EZ,ez_part_i,0,8536,28536,61613,20000
2018,931279631,201901349349203105,IRS990EZ,ez_part_i,0,9199,69544,131483,60345
2018,460669289,201931349349202583,IRS990EZ,ez_part_i,0,56364,61975,83574,5611
2018,930852452,201803099349201075,IRS990EZ,ez_part_i,0,-319,66116,28118,66435
2018,203019932,201823169349100202,IRS990PF,pf_part_i,0,0,100591,,284358
2018,930953537,201900409349200015,IRS990EZ,ez_part_i,8744,4642,90550,31038,85908
2018,931077103,201901349349308955,IRS990,part_i,0,-48285,69261,1164064,117546
2018,936092788,201911219349100016,IRS990PF,pf_part_i,0,0,21900,,47343
2018,465112839,201901369349200600,IRS990EZ,ez_part_i,0,1647,63725,1872,62078
2018,800460532,201911649349100611,IRS990PF,pf_part_i,0,0,68988,,86081
2018,931208079,201733459349200418,IRS990EZ,ez_part_i,0,20328,59754,138796,39426
2018,453918212,201823209349201042,IRS990EZ,ez_part_i,0,7997,68924,5672,60927
2018,930677896,201941849349200319,IRS990EZ,ez_part_i,0,25334,57688,271562,32354
2018,931274667,201900689349100410,IRS990PF,pf_part_i,7588,0,43040,,8885
2018,743247113,201811309349202341,IRS990EZ,ez_part_i,4800,9042,71760,17632,62718
2018,936033218,201843199349306934,IRS990,part_i,17481,-30985,52577,112893,83562
2018,936311484,201921339349103247,IRS990PF,pf_part_i,5777,0,28419,,26814
2018,930746833,201941169349100704,IRS990PF,pf_part_i,0,0,68819,,61643
2018,936030658,201941689349200649,IRS990EZ,ez_part_i,0,10849,33396,47722,22547
2018,471405618,201911359349204501,IRS990EZ,ez_part_i,0,17090,68806,54673,51716
2018,331131242,201821699349300022,IRS990,part_i,0,8691,198789,123915,190098
2018,931298349,201930869349301413,IRS990,part_i,6011,-8127,31547,32096,39674
2018,202590790,201921359349206472,IRS990EZ,ez_part_i,97,42983,68756,111740,25773
2018,911819560,201803209349201280,IRS990EZ,ez_part_i,44371,-21302,62702,1941,84004
2018,931303647,201802649349200030,IRS990EZ,ez_part_i,0,17976,90353,53560,72377
2018,270725184,201843179349201159,IRS990EZ,ez_part_i,0,27498,90721,53299,63223
2018,931122714,201901369349200310,IRS990EZ,ez_part_i,9910,3312,61473,42595,58161
2018,931282459,201843199349209349,IRS990EZ,ez_part_i,0,-4570,53745,290,58315
2018,300401609,201803059349200805,IRS990EZ,ez_part_i,0,17937,68587,187762,50650
2018,930773423,201823109349200957,IRS990EZ,ez_part_i,18297,9156,68551,146363,59395
2018,930909805,201930089349201028,IRS990EZ,ez_part_i,0,-1356,68511,24851,69867
2018,931302778,201921579349200422,IRS990EZ,ez_part_i,0,-4228,65551,19941,69779
2018,931102328,201931359349205918,IRS990EZ,ez_part_i,0,30111,62849,81514,32738
2018,911471766,201931279349200538,IRS990EZ,ez_part_i,0,-816,68362,31679,69178
2018,264515006,201910089349200831,IRS990EZ,ez_part_i,0,5766,64219,11560,58453
2018,237134176,201812559349200726,IRS990EZ,ez_part_i,25779,1486,73613,110373,72127
2018,936032418,201803119349201800,IRS990EZ,ez_part_i,0,8882,38409,107262,29527
2018,264836240,201821349349202442,IRS990EZ,ez_part_i,0,596,65111,1184,64515
2018,825281174,201901339349307690,IRS990,part_i,7244,28807,68171,28807,39364
2018,931238692,201843199349200509,IRS990EZ,ez_part_i,49806,-434,62664,69527,63098
2018,262012277,201911309349202206,IRS990EZ,ez_part_i,0,15343,58516,87666,43173
2018,930931139,201912179349300416,IRS990,part_i,0,25330,66542,616082,41212
2018,452737818,201831989349100003,IRS990PF,pf_part_i,0,0,67886,,68741
2018,237139802,201803249349200405,IRS990EZ,ez_part_i,0,11650,88624,86078,76974
2018,260183430,201813169349200626,IRS990EZ,ez_part_i,0,39769,53070,160921,13301
2018,931330149,201931279349201038,IRS990EZ,ez_part_i,0,-3571,66142,58045,69713
2018,650581840,201901359349203905,IRS990EZ,ez_part_i,0,-3476,67630,-2954,71106
2018,930911196,201802899349200730,IRS990EZ,ez_part_i,0,21770,65117,105860,43347
2018,364748680,201940539349200724,IRS990EZ,ez_part_i,0,-35351,67616,29132,102967
2018,931277959,201803319349200615,IRS990EZ,ez_part_i,33426,7141,60711,11807,53570
2018,930341254,201911349349205861,IRS990EZ,ez_part_i,0,18899,51308,59997,32409
2018,931025506,201823469349200602,IRS990EZ,ez_part_i,0,1733,67440,85689,65707
2018,930256440,201811499349200426,IRS990EZ,ez_part_i,0,203,59694,7067,59491
2018,931303261,201830389349200318,IRS990EZ,ez_part_i,33876,-827,48946,94966,49773
2018,931218274,201941309349304979,IRS990,part_i,0,-26991,66974,535087,93965
2018,237544746,201812479349201151,IRS990EZ,ez_part_i,0,45589,85088,202551,39499
2018,472734755,201922599349200302,IRS990EZ,ez_part_i,0,38332,47394,57619,9062
2018,030417216,201901229349200930,IRS990EZ,ez_part_i,0,-35389,-19362,43071,16027
2018,930600567,201930379349200233,IRS990EZ,ez_part_i,50680,-717,67249,2007,67966
2018,931236988,201931329349200308,IRS990EZ,ez_part_i,0,-13842,66109,16360,79951
2018,930836356,201823399349200712,IRS990EZ,ez_part_i,0,11473,67194,11539,55721
2018,931280400,201941429349300924,IRS990,part_i,0,14070,67117,92010,53047
2018,911099550,201940649349200504,IRS990EZ,ez_part_i,0,-22317,67052,54539,89369
2018,471815133,201803109349201900,IRS990EZ,ez_part_i,40946,1595,65095,7916,63500
2018,931071429,201942769349300219,IRS990,part_i,18290,-2430,66999,115312,69429
2018,264411797,201823169349203402,IRS990EZ,ez_part_i,0,16788,62359,154184,45571
2018,452757442,201912559349200906,IRS990EZ,ez_part_i,0,7771,41883,7771,34112
2018,262379101,201931159349200313,IRS990EZ,ez_part_i,42528,3473,63802,30268,60329
2018,814284286,201843119349201284,IRS990EZ,ez_part_i,4810,33189,46539,33189,13350
2018,931106870,201822219349200617,IRS990EZ,ez_part_i,7256,49301,71987,235560,22686
2018,364806858,201942919349200709,IRS990EZ,ez_part_i,0,13410,66791,16243,53381
2018,203710293,201843199349205974,IRS990EZ,ez_part_i,0,2437,24398,164065,21961
2018,510565149,201912959349200716,IRS990EZ,ez_part_i,0,21378,42043,127412,20665
2018,930873123,201920439349200817,IRS990EZ,ez_part_i,52993,4837,63991,21395,59154
2018,421569389,201932979349200633,IRS990EZ,ez_part_i,0,-10052,66692,98788,76744
2018,454199065,201921369349200442,IRS990EZ,ez_part_i,0,26469,66683,88601,40214
2018,800020760,201841279349200024,IRS990EZ,ez_part_i,0,-6439,61740,48770,68179
2018,571219725,201940779349200529,IRS990EZ,ez_part_i,6983,26833,66663,145283,39830
2018,936039422,201833129349201058,IRS990EZ,ez_part_i,0,-2147,39274,18236,41421
2018,264169150,201911349349310511,IRS990,part_i,0,-62631,66611,0,129242
2018,261402190,201921269349201617,IRS990EZ,ez_part_i,0,12069,66524,86663,54455
2018,822157072,201940739349200004,IRS990EZ,ez_part_i,0,19750,66508,40069,46758
2018,930391518,201931079349300603,IRS990,part_i,0,-1338,66466,112284,67804
2018,936039323,201843059349201184,IRS990EZ,ez_part_i,0,18231,60538,97834,42307
2018,562601109,201812749349200326,IRS990EZ,ez_part_i,0,2846,50109,42864,47263
2018,931258614,201921779349301077,IRS990,part_i,0,-1604,66358,6512105,67962
2018,264033859,201911969349201201,IRS990EZ,ez_part_i,0,-3604,66353,6666,69957
2018,930273005,201812489349301356,IRS990,part_i,0,5718,87278,809130,81560
2018,330994626,201821369349200022,IRS990EZ,ez_part_i,49814,-2974,50812,2355,53786
2018,800398701,201901339349304000,IRS990,part_i,0,8611,53741,201069,45130
2018,930681401,201911199349301266,IRS990,part_i,0,9632,66092,630065,56460
2018,931184934,201911279349201451,IRS990EZ,ez_part_i,0,13872,43012,60429,29140
2018,943215877,201822719349200312,IRS990EZ,ez_part_i,11842,-5899,74879,11681,80778
2018,931166798,201942129349200129,IRS990EZ,ez_part_i,38394,-5646,65988,-6168,71634
2018,237011618,201930429349200423,IRS990EZ,ez_part_i,0,-23929,58257,50966,82186
2018,931285575,201941279349201039,IRS990EZ,ez_part_i,0,-5405,65933,27112,71338
2018,930829650,201931009349200523,IRS990EZ,ez_part_i,0,-10428,50739,6023,61167
2018,900866141,201941089349200319,IRS990EZ,ez_part_i,0,-13768,65844,-13768,79612
2018,822667035,201803449349200110,IRS990EZ,ez_part_i,0,47701,65796,47701,18095
2018,473880391,201911829349200516,IRS990EZ,ez_part_i,0,17196,65749,443766,48553
2018,930840416,201813189349203841,IRS990EZ,ez_part_i,10638,5165,65747,64842,60582
2018,300758898,201931339349202448,IRS990EZ,ez_part_i,49222,-441,64117,-5300,64558
2018,931118057,201941379349200224,IRS990EZ,ez_part_i,27301,-1043,62321,21879,63364
2018,930837455,201920149349200297,IRS990EZ,ez_part_i,9616,2981,65671,167057,62690
2018,931132635,201823479349200227,IRS990EZ,ez_part_i,0,19372,50662,141151,31290
2018,930213974,201930459349200738,IRS990EZ,ez_part_i,28143,-2299,65632,43171,67931
2018,931247644,201842829349200749,IRS990EZ,ez_part_i,62115,-11248,65629,26380,76877
2018,931259886,201811349349204846,IRS990EZ,ez_part_i,0,6119,65555,17725,59436
2018,275137629,201930739349200033,IRS990EZ,ez_part_i,0,192,65482,29269,65290
2018,463690576,201832889349200233,IRS990EZ,ez_part_i,0,-3680,41187,12355,44867
2018,275198214,201931159349200428,IRS990EZ,ez_part_i,0,3130,58433,9301,55303
2018,930880302,201910249349200511,IRS990EZ,ez_part_i,0,9003,47038,52023,38035
2018,930932417,201901269349301235,IRS990,part_i,7867,12084,65048,507698,52964
2018,930802662,201813179349203881,IRS990EZ,ez_part_i,0,-233,71646,151943,71879
2018,931128231,201930719349200343,IRS990EZ,ez_part_i,0,3590,64930,93192,61340
2018,461019480,201911349349205631,IRS990EZ,ez_part_i,65029,-25722,64862,8896,90584
2018,510484049,201823459349200217,IRS990EZ,ez_part_i,0,-36555,113863,31834,150418
2018,510235493,201911799349200516,IRS990EZ,ez_part_i,0,580,53231,160443,52651
2018,300639805,201901359349202740,IRS990EZ,ez_part_i,0,-24902,64686,90237,89588
2018,711001126,201911139349200616,IRS990EZ,ez_part_i,0,12820,64364,39582,51544
2018,593810598,201911519349300716,IRS990,part_i,0,7681,56715,23035,49034
2018,200009820,201932529349200928,IRS990EZ,ez_part_i,0,3712,64476,68379,60764
2018,930747935,201823119349200947,IRS990EZ,ez_part_i,0,3973,69919,37786,65946
2018,208776775,201911339349204761,IRS990EZ,ez_part_i,0,11957,35095,115769,23138
2018,237024977,201930989349200418,IRS990EZ,ez_part_i,0,44751,58249,406181,13498
2018,930575624,201940549349300519,IRS990,part_i,0,-3883,49901,19509,53784
2018,931247073,201823059349201557,IRS990EZ,ez_part_i,0,28098,54163,32977,26065
2018,930939726,201920469349201162,IRS990EZ,ez_part_i,0,21656,61840,145174,40184
2018,371830754,201823189349205952,IRS990EZ,ez_part_i,0,17965,64267,17965,46302
2018,931240967,201921359349207287,IRS990EZ,ez_part_i,33062,-1956,37782,52085,39738
2018,930743789,201910859349200236,IRS990EZ,ez_part_i,9275,6319,59726,24954,53407
2018,465371816,201801389349200705,IRS990EZ,ez_part_i,0,-4848,64183,30052,69031
2018,931267667,201912279349201101,IRS990EZ,ez_part_i,13200,6624,64165,23181,57541
2018,930853511,201813049349201156,IRS990EZ,ez_part_i,0,20590,63268,72785,42678
2018,454089973,201823169349302812,IRS990,part_i,0,16174,49859,215386,33685
2018,455600208,201802219349200200,IRS990EZ,ez_part_i,4000,-4524,41981,33979,46505
2018,931028311,201831349349205563,IRS990EZ,ez_part_i,17118,-2652,56246,-12706,58898
2018,936026777,201921339349201972,IRS990EZ,ez_part_i,0,-3295,63885,3065,67180
2018,814885713,201911409349200331,IRS990EZ,ez_part_i,0,436,63739,3139,63303
2018,472013279,201930819349200333,IRS990EZ,ez_part_i,0,16300,54980,38391,38680
2018,200368677,201901299349201660,IRS990EZ,ez_part_i,0,16270,63647,43752,47377
2018,272051482,201802629349200030,IRS990EZ,ez_part_i,0,-58540,187346,64071,245886
2018,800660213,201931289349201038,IRS990EZ,ez_part_i,45349,2224,63584,58377,61360
2018,930875009,201843559349200414,IRS990EZ,ez_part_i,9055,13956,63583,56696,49627
2018,200861395,201803189349312885,IRS990,part_i,0,104892,159777,673898,54885
2018,237029062,201900119349200720,IRS990EZ,ez_part_i,0,11262,48923,25699,37661
2018,931043415,201823489349200537,IRS990EZ,ez_part_i,0,-3930,63428,36839,67358
2018,262206115,201811659349200956,IRS990EZ,ez_part_i,0,23022,55031,335717,32009
2018,930677386,201813109349201171,IRS990EZ,ez_part_i,16121,-21965,62407,201355,84372
2018,931258176,201941769349200434,IRS990EZ,ez_part_i,75000,-16891,63235,30847,80126
2018,931286461,201803189349206125,IRS990EZ,ez_part_i,0,5034,60502,222415,55468
2018,931326012,201821299349201122,IRS990EZ,ez_part_i,0,0,0,132366,0
2018,931106826,201823529349200217,IRS990EZ,ez_part_i,43166,-15394,56871,69825,72265
2018,930684590,201911349349310121,IRS990,part_i,0,-7605,63071,508324,70676
2018,931327578,201813199349207116,IRS990EZ,ez_part_i,0,-28044,65352,19410,93396
2018,814162420,201823199349208342,IRS990EZ,ez_part_i,0,14497,63056,17288,48559
2018,061670156,201921299349202152,IRS990EZ,ez_part_i,1950,24910,63037,55722,38127
2018,464157511,201800969349100715,IRS990PF,pf_part_i,0,0,33500,,68776
2018,930562088,201803199349204840,IRS990EZ,ez_part_i,23846,8241,59751,134675,51510
2018,261367020,201902559349200605,IRS990EZ,ez_part_i,0,-18965,62893,18141,81858
2018,911770055,201833189349202533,IRS990EZ,ez_part_i,0,9568,51329,330397,41761
2018,461971865,201922419349200037,IRS990EZ,ez_part_i,0,-9374,27132,28024,36506
2018,271944408,201921359349207202,IRS990EZ,ez_part_i,0,-39940,62770,31833,102710
2018,936032268,201921369349201007,IRS990EZ,ez_part_i,0,-5800,17637,11372,23437
